UID1,UID2
2773,3661
7677,8315
1849,2580
3095,5867
3644,5213
3365,3459
4212,443
7781,7981
280,6254
280,5106
6740,7442
6497,6526
7025,8432
2246,3303
8058,8105
7462,8027
5170,892
2926,3765
3900,4077
2801,2867
7816,8671
7681,7902
3825,6286
1345,3586
1820,885
2448,7410
2116,4518
111,4950
1687,4919
3036,3087
2641,3038
2539,3784
8087,8614
1492,989
7696,7850
3224,4414
578,6457
6702,7364
6707,8257
1528,3402
4282,5190
1289,4191
4185,5012
3112,4412
4135,4344
5666,832
7753,8455
2268,3180
1860,3839
302,4516
2872,4320
2116,4420
2675,3053
3236,5765
1438,5200
8453,8657
1668,5650
3386,343
112,2507
123,420
3493,3981
4216,6952
2606,3234
2511,5769
282,440
7479,8556
3668,4894
6727,8008
4718,4855
5366,6329
5455,768
248,3060
7828,8116
1833,4319
4643,5750
1315,1365
7165,7951
3795,6904
4147,547
1844,4950
2668,3957
1719,4950
7982,8543
7309,7751
3303,976
880,999
6797,6826
6802,7707
3352,4377
8162,8385
3356,370
7565,8179
6749,7376
7241,8492
6284,6468
6672,6969
3876,750
5270,6591
4618,6911
321,897
6776,7839
7340,7586
7771,8012
2135,4973
7387,7674
1438,6120
4153,6180
6053,64
7552,8158
4013,4483
5498,6194
6032,6548
7094,8455
7564,8834
3558,4212
4358,5767
3780,5458
4519,4833
6620,6937
3073,34
292,3376
343,6883
2615,4199
5480,64
6813,7388
1433,3928
7528,8627
1481,6914
1484,5159
7758,8110
3477,5552
7075,7477
1681,6969
2576,3656
3225,5103
2249,3160
3422,5051
4431,5005
1958,6065
6816,8842
4688,5246
3262,544
2149,2519
6740,7674
3666,3775
2246,4333
4377,5779
5564,6003
5173,6941
1016,6018
6312,808
252,3054
4379,6284
3132,6921
3501,4947
1825,3839
2638,5790
7762,7779
8102,8169
7505,7560
2399,948
1816,578
501,6608
5774,5797
3922,6194
3016,4325
7383,8492
7831,7883
1433,4333
7363,8394
3757,6654
1846,3448
7009,7061
3211,415
4246,5662
7160,8487
4037,4333
1864,2871
4333,6428
6744,8818
2795,2945
2240,2292
3644,4476
3666,4030
5365,5385
2227,4243
515,989
6983,8821
2727,2923
5577,6613
290,3416
2240,498
6522,736
4950,5982
1028,1529
3239,6237
7617,8017
1289,3582
3626,5720
4697,5852
7603,8543
3828,5867
2889,2947
7002,7732
1023,6914
3465,6007
3380,6910
3132,736
4508,6223
7895,8485
3183,3202
246,5205
3835,513
3401,6955
3375,6299
4041,6625
3707,4308
6805,8066
6986,7274
3876,4267
7012,7797
1552,4512
2645,4848
7750,7973
3444,4469
1481,336
3755,5410
7771,8153
1537,3235
7733,8823
4383,6936
6763,7865
1674,713
3254,399
4891,5317
6079,6304
4161,5553
133,2816
2730,2769
1761,981
2296,4956
8306,8472
2484,3579
4095,5870
124,4467
1527,3404
2926,5799
4095,6447
5262,948
1182,34
7032,7042
3883,6937
7000,7494
1028,3980
2913,5181
7073,7593
6629,6869
3594,3658
7380,8842
3417,6966
6913,8282
7970,7982
7727,8115
7532,8677
2540,2551
1644,2679
1004,897
534,989
7294,7305
4347,4535
3017,72
3609,6887
7537,7795
2159,5163
3432,6005
3658,6685
2477,3262
4039,4087
7380,7575
3104,5454
1288,476
2270,6451
5351,736
124,4622
7668,7946
8658,8781
5047,5482
4030,4219
2203,6149
3839,4824
6323,885
2926,4345
3537,4013
7310,8090
2264,804
5203,6122
3598,3739
1743,5591
7937,8339
3575,654
2643,2671
489,5458
3246,4354
1163,1841
6991,8656
3922,4720
1719,457
3063,5385
872,991
7407,8823
5272,5395
1769,2784
343,5784
4404,4998
1607,477
6974,7677
7725,7967
4013,6293
4039,5575
3046,4617
7830,8264
501,914
7034,7537
1163,2802
3478,3794
1636,2843
3456,3727
3201,382
1481,284
1448,3103
7761,8092
4339,5787
4955,992
1891,5187
6702,7503
3999,5788
5728,771
5409,5720
3550,4190
1544,3268
3493,5867
8019,8190
8159,8665
2287,6946
5538,6935
7524,8690
6744,7846
5501,604
1799,989
2149,2151
1315,6497
7817,8648
7321,8475
2297,3366
7887,8536
7847,8429
4354,4379
7033,7413
1564,5720
7893,8530
6772,7520
7165,8363
1907,6171
4280,6887
4076,545
3459,4530
2276,339
7293,7971
2600,4692
8427,8788
4085,989
7408,8851
1214,4977
3348,4077
1982,445
7574,8332
3278,3348
7969,8021
2963,2974
3900,5678
7885,7931
7550,7804
4956,6645
3326,3929
2222,3883
3034,318
1625,4429
8029,8329
7122,8593
7540,8667
6185,6616
1648,2386
6832,8050
3401,641
1662,4699
1895,5371
2146,456
3572,6887
8500,8672
3698,4347
4321,5207
3103,5211
2179,243
2261,5867
2472,280
7086,7560
3033,424
2409,3459
298,6851
1390,6539
6805,7471
6284,6301
4013,6667
324,3586
2889,4613
4087,5160
4691,6213
6704,8472
3904,6862
3806,6531
2349,3008
2947,5211
7289,8587
3839,6280
5035,5395
6828,7118
2323,8284
4013,5728
7403,8082
2755,2926
3552,881
1687,2752
5537,5867
7986,8462
3741,5035
7499,7945
3161,4095
4088,6875
3961,5097
4086,983
2536,6969
4235,4508
1383,6513
2352,480
3365,3434
2816,774
3291,4508
6729,8234
3669,6596
5867,6476
654,8282
3984,6542
5317,6584
6997,7061
6807,7340
8644,8836
2854,5010
1555,622
6771,6994
5148,6471
381,905
1169,947
5162,5799
158,4027
6296,6681
1762,6654
6744,8298
1051,4247
2825,5878
1865,2869
5940,6453
6773,8840
4966,662
7605,8419
1021,4930
2448,5491
7027,8139
149,5301
3128,3630
1625,563
2631,4013
4011,4363
2714,2809
7892,8175
2892,3656
1439,1791
7571,8195
4368,5979
3427,4048
7907,8531
8192,8630
1871,3806
6753,7704
2158,4231
1183,1502
197,457
7086,8313
3780,6246
2982,2993
7322,7724
7487,8522
7490,8213
3320,3442
377,457
5528,5638
6704,6707
2571,2659
3795,5595
8291,8499
4013,5447
273,4055
1566,1715
1500,8787
1785,5470
4720,5498
266,397
3046,3064
5029,5382
6724,7458
1770,5167
6497,921
3623,4932
8304,8306
6185,6624
4246,6849
4013,5145
1785,3837
5307,6497
2591,5157
1653,885
1743,5580
1761,4622
8080,8134
6604,6620
4055,5685
2556,4198
3305,3448
8039,8789
1894,5208
5303,6157
2528,4978
3459,4298
6820,7732
6989,8632
3444,498
2867,4320
3355,5893
3696,5450
8257,8472
3862,707
7810,8094
7733,8383
4703,5334
2322,3125
5862,6632
7839,8664
308,3619
3286,6007
1953,6686
7301,8094
7292,8101
4095,702
1520,2525
3299,5012
3800,5867
3151,3820
7828,7975
5181,5341
7518,7963
6227,6914
4038,6329
3340,5481
1300,983
4618,7379
3553,840
1624,2209
2335,6255
8188,8860
2143,858
4698,4907
7052,7829
6772,8667
4954,518
3999,6670
7442,7575
6983,8062
2781,4629
7601,8434
7165,8630
1983,5073
2744,2934
3550,3637
2800,6031
1892,72
2551,4950
4469,4615
2668,6185
1407,6466
1846,5581
3399,7151
5178,5201
5208,6172
4334,558
1904,5250
3070,4616
279,3621
7491,7788
6985,7772
1639,337
2702,6577
6496,6709
6744,8141
7063,8808
7809,8343
7505,8583
3582,555
5788,6669
4618,5365
7161,8521
2593,5113
3244,6629
3234,6497
6981,8521
7787,7809
2761,2777
4094,5662
2582,6309
2591,3988
4013,917
1182,3041
1855,6003
7123,7268
2530,448
7694,7715
8148,8154
7102,8628
4382,6890
3883,4383
2271,4429
4695,5445
2551,5528
7724,8066
3364,5560
285,6681
3340,6292
3518,4333
4054,903
1382,1820
2448,3344
3101,3125
4941,5555
7115,8148
222,5940
7361,8637
7743,8272
3982,5975
7316,8235
7764,8066
2116,2551
2970,6308
3543,5035
1365,4467
8266,8307
5548,733
5053,5771
6240,6271
2128,4294
2591,282
1820,4549
7900,8461
8231,8391
379,6182
7852,8157
4827,6227
6776,8664
2743,6154
3536,5060
321,880
3371,3421
1979,5922
2811,3183
457,6151
24,4243
2791,6896
1030,861
1716,2676
2541,4699
7016,7041
1406,2788
5720,6473
124,921
2723,2988
24,5975
5221,6865
1653,2209
2234,728
4846,5208
1712,492
1784,3724
1544,3110
2448,3609
4494,5012
512,5674
2564,3459
2957,6950
1036,2135
2298,4333
4128,6509
6552,6616
1901,5574
3459,5663
5667,5867
5754,5826
6795,7950
3308,4333
2926,2942
3051,5385
8358,8837
3080,5385
1504,5165
3646,4444
4158,4174
2448,2617
6700,8256
3254,3303
4061,4158
7494,7907
1828,2607
6830,7831
1390,5381
5468,6042
5832,6211
1672,5867
7017,8210
4319,5252
3833,3977
3926,872
1757,1949
3378,4233
3334,4369
1239,1818
3594,6685
4618,58
3407,5166
7895,8780
7525,8620
139,2752
5172,5347
5271,623
4333,5835
1738,4958
3634,6240
8030,8223
3838,4183
3322,6244
3320,6209
5574,5650
6973,7713
1498,5709
8015,8016
7050,7615
139,6411
4861,5278
111,2992
119,2881
2591,4501
1963,435
3331,3992
5871,6214
4104,4110
1808,5991
2835,5528
6914,907
2665,6971
6006,6229
3280,6669
7533,7847
6544,989
3459,831
7471,8501
6402,6857
2156,3550
4615,5360
8228,8613
2843,5974
1841,6945
7296,7306
7143,7507
2292,5244
7895,8197
7934,8215
2869,948
1889,3069
3322,4646
4013,6180
7487,7493
1785,3984
7854,8666
7637,8241
7549,7849
7381,8832
7533,7762
3115,3825
1028,2283
142,3871
3539,6550
4097,4103
5878,6390
7565,8437
7072,8081
5395,843
265,5175
1570,5001
6508,969
7601,8102
5395,5871
1785,4044
298,3474
3438,6904
7021,7793
4831,6967
4689,5246
6799,7164
3649,3745
1611,2235
5637,6203
7328,7415
7871,7902
3101,4935
7789,8159
4726,6323
3797,4013
8069,8107
324,989
485,5461
7610,7942
3879,4953
7580,7597
2434,3166
5316,6152
7680,7979
7002,7525
34,5179
7773,7804
5367,5385
3401,6910
7642,8674
2689,2900
1892,5179
1028,5647
4013,4791
503,613
7531,7890
3468,5490
3886,5246
7042,7286
2222,3841
4360,4643
4807,6311
7305,7489
4064,895
7442,8785
2889,4314
7457,7684
2481,5401
2473,5427
6995,8058
3401,6953
7253,7483
7528,8083
2335,6862
350,4412
7948,8126
7618,7650
5167,989
257,4289
8473,8835
5395,6293
7516,8444
6992,7604
1315,5246
4955,8260
6225,64
7400,7591
885,943
3251,4441
2771,5528
3222,4503
7561,7731
7723,8358
1887,3016
6972,8423
8329,8370
2522,5151
1223,395
6147,6592
4223,5130
7289,8057
7990,8614
2269,6058
1761,921
4273,782
7374,7567
1570,5044
7165,7777
7688,7693
2924,4147
2486,2667
7009,7518
7148,7158
1220,770
7138,8249
3922,6960
163,947
4013,736
1185,501
7364,8398
3772,6414
1553,5773
4013,4908
7934,8497
436,4481
1473,2159
6780,8505
2708,6906
6748,8417
7671,7675
7727,8387
7326,7413
6824,8553
1374,265
1785,65
3727,6905
5550,6051
4275,4544
2880,5675
2802,4718
7272,8661
7846,7963
8080,8593
2519,6446
7473,8841
5503,989
3884,4383
2579,7416
7259,7669
3140,6267
2970,5211
6999,7408
3333,3471
4048,4920
4094,6849
7998,8226
7283,7460
3228,6005
6707,8255
4200,5051
4076,5434
1820,943
4948,6969
7427,8023
4399,5574
5890,6410
4044,5001
1359,2243
2321,4469
3416,6231
266,750
4339,5739
604,6334
8316,8653
3558,6540
3242,5012
5728,6929
5123,637
2708,6159
7381,8851
7758,8823
2728,2917
6760,7109
2668,5654
2213,3015
7442,7663
6686,8260
2738,2941
7603,7615
5179,72
2226,455
4267,5029
1575,6934
4104,6900
4163,989
321,502
7151,7927
1598,3682
1657,2448
2440,3104
7692,8458
459,4956
4932,893
3030,3032
1625,2266
3382,722
4297,5222
1437,34
3819,5716
1675,2984
1817,4840
5288,5314
2411,5682
7819,8090
2204,2774
2995,5638
2224,422
8314,8409
7809,8079
4030,736
2143,3718
3463,4079
1952,4129
1147,190
7619,8334
278,6186
2393,5358
5056,5850
2204,2381
4068,6927
6981,7564
207,3314
1855,5564
7554,8836
3541,929
7463,8804
7463,8391
7443,8481
8080,8525
7123,8860
5967,6004
6776,7895
8425,8855
7689,7709
5965,6269
7394,7962
7691,8655
1655,2337
2380,2754
2130,5867
7830,8633
6246,750
5451,653
8564,8569
1152,923
1290,5931
7069,8832
170,2816
6784,8341
7698,7705
521,5867
7745,8067
3038,5208
3670,4421
7605,7694
7555,8634
2743,6247
3160,6000
3774,6484
7894,8648
5192,5208
2323,3844
3384,4206
7087,7698
4044,5044
7469,8692
2346,4323
2116,2527
3435,3553
259,4379
1698,343
1694,5549
558,5654
16,5179
2466,4246
1260,1575
7293,8311
8095,8127
2919,3459
3761,4161
6829,7405
3125,4998
4891,5221
3472,3558
6812,8492
295,302
3760,6036
6055,6912
3173,3592
3689,6860
2926,3848
7709,7830
3558,553
8110,8823
2128,2889
4331,6112
5412,6181
7165,8587
3839,4939
7676,8242
3986,5840
7614,7652
8411,8432
7458,7512
8262,8583
7494,7958
5861,6648
6754,8313
1767,4032
3423,6623
341,3708
7042,8370
4161,5125
5035,6060
8134,8521
7483,7559
1874,4958
3234,5246
5653,6269
8117,8814
4827,6914
7524,8089
7381,8383
2448,6649
3054,4553
4392,5665
1031,2759
3976,3989
4490,8279
7766,8544
2964,5331
4417,5775
7345,7669
1004,936
5429,5640
3727,6917
5595,5781
3999,6659
3902,5103
4670,5949
1813,3309
358,4037
7021,8531
7011,8620
1888,2651
4095,4917
6745,7830
3371,6182
2605,2606
1023,1813
4212,6015
3785,628
1961,5867
1531,4444
2813,6031
6989,8106
7546,8571
1495,3427
1023,2889
2444,4051
8133,8522
1004,502
3459,942
3429,5410
2187,2353
4998,8826
7895,7905
1785,5731
6766,8045
7786,7828
5349,7335
1493,3505
7126,7267
4812,5938
7279,7365
6805,8094
6995,8852
7737,8540
2220,6530
410,5035
7429,8368
450,4654
5938,5999
545,6654
5760,6914
6393,976
243,5385
7978,8341
2885,4401
6982,8133
154,4013
6335,6553
2154,6608
8013,8076
7442,8784
7544,7805
2950,2991
7461,7563
2795,5328
4445,6600
201,5346
2146,5466
2178,5208
878,917
7397,8684
7982,8112
3382,5967
3581,5895
2652,3016
1747,2885
3769,4333
4919,5528
7661,8480
7423,7558
7762,8053
3227,5001
4954,5714
4013,4261
6083,6960
4141,5425
3474,4046
6978,7681
4661,5763
1499,5380
4273,5446
1842,992
5123,6624
8045,8052
1784,3563
4720,6940
3777,4333
137,5322
4541,6914
285,3278
2273,6639
755,976
7940,8152
4696,578
348,4101
1167,4896
2130,4339
4523,6278
5130,6287
4334,604
6784,8328
3326,3431
1865,4409
6626,6629
6974,7569
6273,6929
4070,5867
1945,3054
7696,8143
1343,3229
3189,6181
1584,3400
4182,5765
6805,8062
6323,943
7647,8173
1781,5286
7776,8245
2584,3419
5012,5336
5691,5867
2321,498
7727,7910
6736,7403
1320,3010
24,5784
3080,6458
3355,3415
2476,3621
7107,8051
3179,3222
2442,3330
8526,8804
124,975
7976,8143
4200,4866
2179,5367
7025,7371
1293,393
7855,7913
5840,6484
7407,7473
1332,2361
7473,7733
1962,621
8521,8804
7475,8472
7764,8821
4216,628
1770,413
1289,3143
6978,7934
7301,8851
7552,7930
1846,615
1182,5202
2668,4334
4095,458
2668,498
2273,263
5199,5376
6728,7605
434,5663
182,4888
5558,6250
5689,6240
2540,2771
1006,5558
7802,8158
474,6613
1268,4013
263,2926
343,3471
3871,4013
7157,8591
1767,3860
2125,5976
8178,8320
4131,526
6738,8423
1998,2547
1762,3757
5054,5617
4013,5538
4052,5436
4263,5772
6744,6816
2135,818
264,4696
1557,210
1969,2889
4013,709
15,2649
7559,8835
1761,6323
4269,700
7424,8464
5472,5780
5175,6513
3998,5867
4510,6032
1027,1785
1390,4508
2926,4890
6549,913
4441,5423
4029,4559
1042,4161
2181,6899
2990,844
1448,2676
2154,914
3282,3575
3408,5674
7973,8472
16,5393
3996,5775
7459,8655
1028,3356
7353,8589
7050,8507
4265,4382
4199,6612
3668,4312
4508,5743
3647,5435
4161,717
6987,8667
4207,5654
6995,7657
1438,940
2253,3443
1043,1151
2668,4155
6818,7628
4004,5790
1479,2265
2503,4013
2357,2708
1445,5060
1277,5966
2262,3582
1365,3234
6718,7086
1434,5208
3575,6901
7867,8386
6645,8260
2668,4207
1716,856
3806,6871
7371,7641
6264,6964
285,4077
3303,3306
7099,8294
1564,3598
6021,6275
987,989
3938,799
4096,5035
4111,4363
3497,6890
7003,7903
2249,4013
7324,8070
3830,5294
7493,8133
2606,4663
406,887
1480,4422
7527,8125
3110,3268
2149,5998
2804,4514
1,2644
4049,6883
613,999
3988,5030
292,6914
7850,8139
1541,5412
1842,478
3370,3429
1052,4247
2668,3417
3456,3524
6810,8685
4314,6445
1818,5799
3505,6920
2239,4009
4333,6427
279,6185
7758,7898
1672,650
7010,7763
6704,8257
4549,4628
3773,5784
1774,5530
7761,8258
1820,4726
7386,7884
3474,4793
5268,6896
8551,8670
6796,8546
1653,943
2664,5384
4860,6588
7686,7695
7982,8507
2726,4147
1521,3459
6812,7998
2631,4533
7269,7982
7693,8017
1901,3865
7285,8655
7322,8212
4048,5790
1888,5208
6795,8392
1900,2716
2878,4863
7158,8809
7689,7982
1780,2135
1842,1953
7300,8629
7094,7753
1796,3247
3974,4001
2738,6646
343,3740
1728,4858
4955,5714
4013,523
5265,5867
7727,7796
8026,8158
6151,6631
4013,6683
4136,6240
2397,6539
6214,6225
1517,207
4198,948
7556,8343
2135,5094
335,3727
1437,5208
8664,8780
5867,6239
7860,7948
1816,6608
2566,3262
3335,3401
489,6314
1581,6093
7884,7982
2924,4355
4629,4864
4155,4998
4615,8787
7704,8446
7753,8214
8419,8421
7476,7593
6093,750
1882,2210
4158,5075
2257,4277
7140,7381
943,943
2174,2673
2116,379
5647,6200
3586,858
5966,6285
6066,6683
7539,7841
3757,545
1829,6629
2970,6164
4424,5687
1505,171
2580,3251
1783,341
5715,6228
2667,6629
409,5788
234,5851
7165,8057
6989,7872
7703,8446
5768,6032
3102,3630
2154,264
550,5790
6981,7161
2448,705
396,5467
7964,8142
1700,3659
3326,4204
1895,72
5182,6168
2960,5212
3649,3775
2597,6305
7842,7969
1878,4158
480,5827
3534,4013
3498,3820
7503,8405
7603,8507
3025,4325
2523,4001
1810,2448
7103,8323
7625,8161
7284,7567
6491,762
2885,4911
7158,8641
3928,697
1382,2209
7286,7352
8106,8138
3497,6937
5033,5486
5494,6271
3565,5979
7094,8214
2240,3444
1769,2788
1859,854
3497,4112
2673,4849
3115,3459
2676,3103
7480,7599
7583,7830
1794,4668
3505,3582
7296,8182
7315,7328
393,489
1373,1670
7458,7623
7482,8472
8338,8677
1701,713
3649,4030
7538,7545
4134,750
2527,4224
7320,8475
8239,8363
7736,8854
5379,626
7297,8323
1685,5272
2333,985
3550,3612
192,2763
7910,8115
1624,4922
2443,3229
139,5211
5216,5774
2376,3826
7029,8270
1837,3839
122,3459
1365,975
6827,7352
6708,8413
273,3113
4599,6269
5105,6222
5276,6031
2116,2771
7764,8062
5794,697
7774,8487
6099,6325
6833,7043
1968,2323
2340,519
6772,7845
1539,3106
550,655
3484,5689
8414,8830
1464,2395
1625,1965
3710,4333
5671,5977
4869,5295
7681,8222
7690,8440
3280,409
7639,7671
8006,8069
6604,6937
4974,662
4333,5005
3896,6390
1210,3405
1770,2180
4207,4334
1983,3408
2739,6559
222,5053
7103,8577
7476,7879
2426,620
117,3161
7956,8154
8032,8341
7777,8648
2283,5111
5172,6037
6240,6412
5385,6123
2926,5802
1436,3043
2559,5803
2750,3871
7420,7982
3626,755
3897,4508
6736,7635
5486,6178
1016,4222
1552,4955
1830,2486
3206,4196
7758,7811
1028,310
7252,7940
1508,6579
5272,64
1828,299
4062,5723
3722,4064
7297,8577
5208,6458
1808,2448
5437,708
3820,5047
8179,8437
4029,5829
7695,7716
7563,7770
6989,8182
4718,6605
7709,7710
2135,5765
7471,7810
7389,8170
5878,6050
186,2814
166,4919
4282,5368
6792,8032
5810,6602
1653,4922
7538,7982
3422,453
7559,8806
2503,3665
2276,6326
5102,5867
1621,4013
2350,5310
3900,5688
8109,8845
6781,8138
1028,3409
6993,7372
3313,4044
7315,8125
5508,749
146,1769
2816,2872
1793,2584
4311,6588
2435,5716
7424,7951
7357,8127
4508,5381
480,6151
285,5678
8425,8560
7790,8672
2545,4206
6786,7523
409,6670
2496,4013
3492,6542
2679,2872
1365,4663
6795,8177
3965,4538
6861,726
2540,2868
1163,1770
6718,8796
1530,6543
7603,7982
3103,5569
2372,6719
6396,989
2663,4336
2530,641
7470,8504
7804,8049
1039,1183
189,6031
1738,2952
3371,3910
3868,4179
2544,3254
2253,2257
5799,6639
2236,5246
4957,6873
2276,5741
5373,843
2632,4508
6815,7469
8122,8769
2705,4855
6718,8252
7461,8858
8082,8768
457,5246
1464,3091
1595,745
4013,5504
4486,4540
1762,545
1288,5094
2991,5225
321,539
3791,4104
7842,8021
1687,2551
3075,5385
3269,5107
3207,5543
124,2708
6295,6648
3317,6035
1211,1713
6727,8239
4595,5920
3709,4013
2816,4816
2283,976
7100,8583
8315,8316
1687,1770
6178,747
1896,4875
2397,4235
1519,5424
5586,5867
6914,695
6727,8069
1857,713
3581,4147
1625,6427
4098,4720
2591,2609
3464,5395
7504,7599
2320,4475
2742,823
4547,5976
7658,8272
5799,6638
2958,6957
1152,897
3324,6848
4921,8787
2406,527
1846,333
501,6457
2693,2708
7120,7560
6034,733
6791,8788
7308,8591
6051,6201
1820,331
7997,8070
6669,6670
8021,8152
1736,4422
2904,4299
7506,8174
3793,553
2448,6922
7484,8800
1006,5878
2730,5231
3106,6916
6797,7775
180,5233
3699,6178
7694,8440
3416,4334
4051,6269
1406,1769
7256,8405
1816,264
2232,6678
7754,8576
3116,6406
7576,7773
4212,6297
7884,8647
7117,7895
7622,7850
1473,2219
2605,868
4379,6468
1042,6640
188,4182
5816,6231
3854,5228
2372,6642
6696,6711
5169,6269
1830,6626
2543,6859
4032,5175
5131,5898
2235,2926
2351,2679
3552,5825
3630,4008
4158,6564
7283,7707
8324,8627
3621,637
3541,5410
6708,6712
7019,7158
3106,3254
7472,7630
6728,8017
6695,6697
1164,4220
2141,8260
1818,2273
6155,6590
7528,8324
16,6630
3415,6221
7406,7663
6759,8781
7491,7850
3386,4054
6973,7459
7535,7869
3691,3843
5270,5687
6593,6888
804,8289
3423,4026
8401,8820
4077,6539
3287,6322
6816,7518
6817,7801
2135,4813
4155,8826
7693,8382
7151,8278
1185,1344
7383,8470
3063,5367
4821,519
1475,3678
2433,4242
2135,2530
3721,3970
231,5341
7963,8842
1011,3282
7356,8782
2113,5978
2784,4875
3853,543
3297,4013
1785,2465
2605,6526
7994,8578
4383,614
3618,4525
5035,5797
5867,745
6997,7541
6245,6929
2769,5231
4282,4906
1371,4921
4427,6661
2708,4876
2273,2443
4003,467
2869,854
7293,8850
298,3298
2705,2775
3318,4212
4333,4694
2190,2795
4467,4663
2851,6267
512,563
1785,764
2376,3993
3567,3880
1654,2949
413,5528
2807,2953
3582,421
5208,5393
1785,3996
7149,8222
6767,8832
1785,5775
6768,7427
1767,6553
3459,398
5035,5159
3746,547
3282,7175
6760,8558
326,3573
2982,4643
7475,8804
2735,5061
7603,7617
4952,515
1712,1842
2553,6950
2456,3080
1025,4475
2448,3989
2448,4280
3558,5809
1625,2271
4206,4214
422,4500
8313,8358
1,804
3355,5370
410,6332
1403,445
7181,8288
3412,4013
1448,856
7019,8413
1506,1785
4232,558
7577,7887
4047,5789
8398,8405
4936,698
1871,3441
1715,6280
7009,7056
1382,4549
5253,819
5678,6539
2631,6293
8048,8094
3405,6582
3177,3628
1327,2198
5152,5597
8326,8771
1478,454
3955,4694
386,5035
2335,2926
2868,5531
3064,3071
6718,8448
7471,7624
2116,5996
5521,6178
1383,265
7533,8820
1784,3823
5719,6484
4039,5160
139,1716
7472,8569
7007,8132
7039,8064
2874,6137
4508,5120
1515,5673
3738,3771
8637,8798
5994,6253
1726,6958
4226,4333
2676,2771
1857,889
8363,8648
3421,5404
3796,750
3254,4951
1841,4718
1998,3839
1655,6206
5694,6205
2676,779
7090,7505
1207,6639
7027,8142
1983,832
8097,8341
7845,8188
3130,6954
7061,8508
7982,8673
7973,8391
4177,6684
3079,5179
8425,8667
2235,3229
6637,728
8352,8492
4688,921
1726,5253
7074,7444
2616,2676
7111,8092
3348,5688
1362,3558
1624,5307
1947,5364
7458,7510
3156,989
6085,750
7917,8124
1291,5123
2116,2868
7611,8426
315,880
3156,4428
4950,5996
1344,501
2859,2999
4384,4823
7518,8842
2621,3845
1542,4096
7161,8134
166,2752
1213,4972
6981,8134
7689,8498
3178,4536
3161,4416
2813,6668
1304,6622
2788,530
1752,6164
3060,3079
7666,7690
2448,6057
7049,7337
5035,5855
7518,7575
4510,5684
7163,7350
4206,5753
4200,6007
2816,5288
8298,8818
7812,8503
2231,6651
1207,263
119,2934
2644,8289
1634,4013
4158,5107
7954,7980
1343,728
4282,6122
4967,989
7630,8116
8555,8579
8328,8341
4311,4860
1438,5361
7957,8425
2843,5475
3456,3575
2322,6466
452,4998
1235,6412
2234,4664
6802,7708
6725,7168
2573,954
4126,5867
1785,4060
2861,5317
1401,382
188,2679
7696,8021
423,5867
2477,6624
1365,1820
3582,6675
2276,3134
2532,492
6800,8617
6731,7371
7165,8162
3148,4204
3207,6489
5056,6914
2212,3252
8267,8618
6817,6990
1521,6130
3660,6051
1774,4131
3406,5560
6790,6989
4077,5381
8341,8766
1343,1818
6255,6904
6331,750
4076,4560
6526,868
1438,6168
333,5898
7738,8066
2234,3228
3172,4194
266,6490
4013,869
7033,8468
7575,7846
8446,8657
5233,5248
2660,4333
2366,5258
7087,7460
3769,6428
2530,3401
5347,6224
3459,434
1717,816
3317,4483
7313,7850
2519,989
3806,5927
4409,948
8411,8829
3475,3813
2621,6264
4935,8826
331,4549
1949,2668
1181,4884
1619,5867
7254,7934
1406,4875
7608,7618
4013,4659
4096,6332
2116,2448
7583,7596
3221,3375
3101,6466
3030,3047
2816,5314
4147,6480
4165,493
7546,7895
1454,4095
7630,7768
4560,545
2580,4048
7691,8417
7965,8196
2322,4404
6870,8280
4865,4884
2135,5152
2731,2991
2559,435
3678,3901
6829,6996
139,5569
1733,2402
3316,6299
3224,3582
7947,8126
502,923
6991,7680
4419,6015
2253,3116
7138,7418
4088,6493
7101,7934
7982,8498
6998,7982
1611,728
6803,8676
1799,2264
7494,8554
3284,3401
6829,7075
7000,7391
2668,4935
7841,8343
3438,5425
3819,553
2734,4376
1889,3046
4333,5532
3285,3360
3795,6231
3094,4527
868,981
2559,6413
1170,912
298,652
1968,358
8075,8565
7487,8473
7115,8061
7490,7946
1882,6500
4013,4179
1500,2668
4333,5810
6958,947
1597,3885
1825,3433
4195,755
2855,4613
2261,5136
7968,8076
7059,8529
7184,8143
8134,8306
7483,8835
319,3537
4058,625
8142,8143
4508,5851
1981,5237
6054,7276
1439,2807
2685,2924
1670,6275
6770,6823
14,5385
3080,4287
6830,8058
6765,7830
7679,8653
2591,4114
341,5743
4013,6174
1167,2816
5106,6254
3010,6528
4095,5220
2708,4857
2591,4425
238,3122
8251,8690
7720,8138
2258,5940
7686,7697
7007,8847
6976,7502
1152,880
7322,8435
3558,3793
1365,1761
1531,3646
6171,6635
3687,5761
5544,6194
387,6284
3469,6888
2752,2889
7743,8697
1239,6639
7503,7588
168,5797
2648,63
7071,7633
1625,4106
2455,5984
2211,5225
8014,8252
4265,614
1315,4467
7944,8505
8176,8457
3343,3402
5317,6586
1213,4090
1536,3172
8437,8659
1785,5854
1697,3566
2270,5867
190,2926
2966,3001
7517,7808
6765,7949
6188,840
315,502
2708,5331
4622,975
143,298
2208,5060
3225,5449
6990,8569
4840,914
7469,8040
2559,3560
2448,6940
1478,2270
7442,8016
1844,2889
3243,6880
1436,4
5805,5867
7652,7982
5545,6335
4549,975
7851,8683
3356,541
1217,4030
