Source,Target,Type,Id,Label,Weight
6702,7588,Undirected,20485,,1
7677,7679,Undirected,20486,,1
7084,8781,Undirected,20487,,1
2748,954,Undirected,20488,,1
5028,881,Undirected,20489,,1
8457,8657,Undirected,20490,,1
113,3668,Undirected,20491,,1
4334,4995,Undirected,20492,,1
2716,2904,Undirected,20493,,1
7365,7366,Undirected,20494,,1
3412,3820,Undirected,20495,,1
4302,6211,Undirected,20496,,1
7286,8402,Undirected,20497,,1
6096,6683,Undirected,20498,,1
1182,5177,Undirected,20499,,1
3125,4935,Undirected,20500,,1
1566,1837,Undirected,20501,,1
4964,5462,Undirected,20502,,1
6931,736,Undirected,20503,,1
7418,8583,Undirected,20504,,1
1187,1766,Undirected,20505,,1
218,4371,Undirected,20506,,1
1383,5175,Undirected,20507,,1
1703,4621,Undirected,20508,,1
7758,8841,Undirected,20509,,1
4090,888,Undirected,20510,,1
7536,7547,Undirected,20511,,1
7316,7836,Undirected,20512,,1
2296,492,Undirected,20513,,1
3228,4664,Undirected,20514,,1
2199,2947,Undirected,20515,,1
7771,7871,Undirected,20516,,1
7165,7894,Undirected,20517,,1
503,923,Undirected,20518,,1
2438,5715,Undirected,20519,,1
1653,6323,Undirected,20520,,1
1023,111,Undirected,20521,,1
1538,2405,Undirected,20522,,1
1903,6844,Undirected,20523,,1
459,5578,Undirected,20524,,1
8437,8441,Undirected,20525,,1
2809,3656,Undirected,20526,,1
7055,8262,Undirected,20527,,1
4161,5719,Undirected,20528,,1
3624,6090,Undirected,20529,,1
3737,3924,Undirected,20530,,1
2374,3202,Undirected,20531,,1
8092,8258,Undirected,20532,,1
7850,8553,Undirected,20533,,1
271,538,Undirected,20534,,1
1292,4970,Undirected,20535,,1
3996,64,Undirected,20536,,1
6827,8402,Undirected,20537,,1
6536,954,Undirected,20538,,1
3261,5915,Undirected,20539,,1
3101,8826,Undirected,20540,,1
5878,6250,Undirected,20541,,1
2665,4927,Undirected,20542,,1
1359,378,Undirected,20543,,1
7781,8463,Undirected,20544,,1
7469,8503,Undirected,20545,,1
4013,6601,Undirected,20546,,1
6745,7709,Undirected,20547,,1
2323,3575,Undirected,20548,,1
1837,386,Undirected,20549,,1
1570,843,Undirected,20550,,1
5556,801,Undirected,20551,,1
7587,8404,Undirected,20552,,1
1207,1343,Undirected,20553,,1
6991,8846,Undirected,20554,,1
485,989,Undirected,20555,,1
1623,4549,Undirected,20556,,1
7996,8002,Undirected,20557,,1
4720,6324,Undirected,20558,,1
5867,644,Undirected,20559,,1
1570,5871,Undirected,20560,,1
2181,4863,Undirected,20561,,1
7829,8132,Undirected,20562,,1
7087,8443,Undirected,20563,,1
4487,4508,Undirected,20564,,1
3462,4134,Undirected,20565,,1
3357,4013,Undirected,20566,,1
1793,4333,Undirected,20567,,1
210,4671,Undirected,20568,,1
3906,6064,Undirected,20569,,1
3362,3406,Undirected,20570,,1
1001,533,Undirected,20571,,1
7165,7289,Undirected,20572,,1
2999,5721,Undirected,20573,,1
3475,4147,Undirected,20574,,1
7068,8365,Undirected,20575,,1
3975,4161,Undirected,20576,,1
3161,342,Undirected,20577,,1
7027,7964,Undirected,20578,,1
3357,5527,Undirected,20579,,1
2574,2773,Undirected,20580,,1
1021,5565,Undirected,20581,,1
2926,954,Undirected,20582,,1
7927,8295,Undirected,20583,,1
3335,6858,Undirected,20584,,1
2630,562,Undirected,20585,,1
6866,746,Undirected,20586,,1
6724,8418,Undirected,20587,,1
4720,6083,Undirected,20588,,1
2893,3003,Undirected,20589,,1
6467,6484,Undirected,20590,,1
6301,750,Undirected,20591,,1
854,989,Undirected,20592,,1
5177,72,Undirected,20593,,1
2323,7177,Undirected,20594,,1
1484,5035,Undirected,20595,,1
341,4508,Undirected,20596,,1
7934,8580,Undirected,20597,,1
3080,5208,Undirected,20598,,1
2816,2893,Undirected,20599,,1
518,6439,Undirected,20600,,1
3416,5103,Undirected,20601,,1
7119,8832,Undirected,20602,,1
1307,5847,Undirected,20603,,1
2551,4620,Undirected,20604,,1
3488,4013,Undirected,20605,,1
1438,1717,Undirected,20606,,1
3246,5478,Undirected,20607,,1
2431,3245,Undirected,20608,,1
7973,8565,Undirected,20609,,1
3396,458,Undirected,20610,,1
2280,288,Undirected,20611,,1
1548,6662,Undirected,20612,,1
4689,6632,Undirected,20613,,1
8573,8667,Undirected,20614,,1
8414,8432,Undirected,20615,,1
4096,410,Undirected,20616,,1
2397,4077,Undirected,20617,,1
7681,8012,Undirected,20618,,1
7476,7773,Undirected,20619,,1
248,3016,Undirected,20620,,1
6608,914,Undirected,20621,,1
4333,5857,Undirected,20622,,1
3398,4333,Undirected,20623,,1
7475,8521,Undirected,20624,,1
7380,8818,Undirected,20625,,1
6593,6884,Undirected,20626,,1
3149,3834,Undirected,20627,,1
3000,6585,Undirected,20628,,1
2461,4095,Undirected,20629,,1
7642,8640,Undirected,20630,,1
2469,305,Undirected,20631,,1
1833,1882,Undirected,20632,,1
2798,6031,Undirected,20633,,1
8059,8690,Undirected,20634,,1
1495,2580,Undirected,20635,,1
4013,4812,Undirected,20636,,1
2732,920,Undirected,20637,,1
2540,4950,Undirected,20638,,1
3871,6633,Undirected,20639,,1
496,6611,Undirected,20640,,1
7104,7480,Undirected,20641,,1
3416,4203,Undirected,20642,,1
5033,6271,Undirected,20643,,1
7676,8412,Undirected,20644,,1
1570,6293,Undirected,20645,,1
6821,7104,Undirected,20646,,1
3959,4082,Undirected,20647,,1
2593,6073,Undirected,20648,,1
218,5523,Undirected,20649,,1
6821,7504,Undirected,20650,,1
7355,7817,Undirected,20651,,1
3024,3080,Undirected,20652,,1
5030,6260,Undirected,20653,,1
249,5208,Undirected,20654,,1
7080,8857,Undirected,20655,,1
2671,4076,Undirected,20656,,1
7900,8328,Undirected,20657,,1
7971,8409,Undirected,20658,,1
246,6581,Undirected,20659,,1
2807,5458,Undirected,20660,,1
4200,6441,Undirected,20661,,1
2606,981,Undirected,20662,,1
4233,6309,Undirected,20663,,1
5095,989,Undirected,20664,,1
6759,7486,Undirected,20665,,1
7506,8654,Undirected,20666,,1
2687,2889,Undirected,20667,,1
7301,7764,Undirected,20668,,1
1761,4549,Undirected,20669,,1
3063,3089,Undirected,20670,,1
5480,6053,Undirected,20671,,1
1785,2767,Undirected,20672,,1
8394,8406,Undirected,20673,,1
4643,5986,Undirected,20674,,1
1762,2947,Undirected,20675,,1
6773,8425,Undirected,20676,,1
8031,8075,Undirected,20677,,1
2459,4095,Undirected,20678,,1
1472,1887,Undirected,20679,,1
2335,3438,Undirected,20680,,1
1636,4643,Undirected,20681,,1
3365,3660,Undirected,20682,,1
3059,5364,Undirected,20683,,1
8219,8771,Undirected,20684,,1
3745,3775,Undirected,20685,,1
3162,5829,Undirected,20686,,1
4144,989,Undirected,20687,,1
1479,4508,Undirected,20688,,1
4476,6218,Undirected,20689,,1
3755,626,Undirected,20690,,1
3072,5663,Undirected,20691,,1
7754,7971,Undirected,20692,,1
7681,8505,Undirected,20693,,1
7464,7471,Undirected,20694,,1
16,4854,Undirected,20695,,1
2185,4108,Undirected,20696,,1
382,4446,Undirected,20697,,1
1743,5030,Undirected,20698,,1
7982,8263,Undirected,20699,,1
7773,8034,Undirected,20700,,1
6748,6973,Undirected,20701,,1
7369,8358,Undirected,20702,,1
2862,495,Undirected,20703,,1
1888,3068,Undirected,20704,,1
141,5997,Undirected,20705,,1
307,6237,Undirected,20706,,1
166,2551,Undirected,20707,,1
6832,8797,Undirected,20708,,1
2500,5701,Undirected,20709,,1
7325,8771,Undirected,20710,,1
7530,8079,Undirected,20711,,1
3444,4052,Undirected,20712,,1
7587,8827,Undirected,20713,,1
1846,6955,Undirected,20714,,1
1570,4417,Undirected,20715,,1
5799,6005,Undirected,20716,,1
2513,4956,Undirected,20717,,1
273,461,Undirected,20718,,1
6008,6098,Undirected,20719,,1
7462,8833,Undirected,20720,,1
4655,5001,Undirected,20721,,1
3360,4519,Undirected,20722,,1
6749,7087,Undirected,20723,,1
166,1770,Undirected,20724,,1
8637,8804,Undirected,20725,,1
758,880,Undirected,20726,,1
3150,4832,Undirected,20727,,1
7711,8318,Undirected,20728,,1
6695,6699,Undirected,20729,,1
4044,843,Undirected,20730,,1
2428,5350,Undirected,20731,,1
4435,5029,Undirected,20732,,1
1028,922,Undirected,20733,,1
3137,5246,Undirected,20734,,1
1743,1785,Undirected,20735,,1
2752,856,Undirected,20736,,1
8188,8845,Undirected,20737,,1
3745,4030,Undirected,20738,,1
1445,6141,Undirected,20739,,1
3829,4643,Undirected,20740,,1
4044,5871,Undirected,20741,,1
7463,7973,Undirected,20742,,1
1363,3686,Undirected,20743,,1
2835,4620,Undirected,20744,,1
1315,4663,Undirected,20745,,1
7749,8556,Undirected,20746,,1
6986,8666,Undirected,20747,,1
3015,3088,Undirected,20748,,1
113,5281,Undirected,20749,,1
7663,8410,Undirected,20750,,1
2292,4921,Undirected,20751,,1
124,943,Undirected,20752,,1
7472,7828,Undirected,20753,,1
3086,5208,Undirected,20754,,1
5118,5867,Undirected,20755,,1
4200,5417,Undirected,20756,,1
2987,5763,Undirected,20757,,1
3153,3992,Undirected,20758,,1
7161,8804,Undirected,20759,,1
334,5754,Undirected,20760,,1
1038,6203,Undirected,20761,,1
1208,6280,Undirected,20762,,1
1896,23,Undirected,20763,,1
1763,3586,Undirected,20764,,1
263,5799,Undirected,20765,,1
2393,6149,Undirected,20766,,1
8429,8820,Undirected,20767,,1
7368,7597,Undirected,20768,,1
2567,4965,Undirected,20769,,1
531,989,Undirected,20770,,1
2448,4797,Undirected,20771,,1
1486,2593,Undirected,20772,,1
4147,5895,Undirected,20773,,1
1330,1365,Undirected,20774,,1
1837,2736,Undirected,20775,,1
1784,3249,Undirected,20776,,1
2719,4896,Undirected,20777,,1
1511,5817,Undirected,20778,,1
4972,509,Undirected,20779,,1
2617,3989,Undirected,20780,,1
8522,8835,Undirected,20781,,1
437,5410,Undirected,20782,,1
280,5674,Undirected,20783,,1
4202,6848,Undirected,20784,,1
4186,4482,Undirected,20785,,1
2155,3647,Undirected,20786,,1
3107,989,Undirected,20787,,1
7314,8067,Undirected,20788,,1
1182,5201,Undirected,20789,,1
139,2676,Undirected,20790,,1
1331,5315,Undirected,20791,,1
2930,5240,Undirected,20792,,1
3444,5360,Undirected,20793,,1
3236,6914,Undirected,20794,,1
7956,8684,Undirected,20795,,1
2539,6890,Undirected,20796,,1
334,3496,Undirected,20797,,1
1567,1751,Undirected,20798,,1
7677,8316,Undirected,20799,,1
7552,7815,Undirected,20800,,1
8198,8684,Undirected,20801,,1
8455,8507,Undirected,20802,,1
7461,8825,Undirected,20803,,1
1979,5312,Undirected,20804,,1
2747,6150,Undirected,20805,,1
6526,921,Undirected,20806,,1
4013,626,Undirected,20807,,1
4013,5941,Undirected,20808,,1
2476,6249,Undirected,20809,,1
8485,8832,Undirected,20810,,1
1638,4439,Undirected,20811,,1
1344,1816,Undirected,20812,,1
1012,4003,Undirected,20813,,1
3619,4332,Undirected,20814,,1
4044,6293,Undirected,20815,,1
2201,3252,Undirected,20816,,1
3275,3348,Undirected,20817,,1
1857,4971,Undirected,20818,,1
1763,5167,Undirected,20819,,1
1438,5182,Undirected,20820,,1
7390,7824,Undirected,20821,,1
6731,7025,Undirected,20822,,1
4013,5938,Undirected,20823,,1
2775,6945,Undirected,20824,,1
1816,6520,Undirected,20825,,1
2492,578,Undirected,20826,,1
1019,6446,Undirected,20827,,1
1167,2358,Undirected,20828,,1
8798,8834,Undirected,20829,,1
3282,8281,Undirected,20830,,1
3642,5407,Undirected,20831,,1
3005,5638,Undirected,20832,,1
7104,7599,Undirected,20833,,1
4121,4658,Undirected,20834,,1
502,5618,Undirected,20835,,1
4206,5434,Undirected,20836,,1
5194,6598,Undirected,20837,,1
4147,6000,Undirected,20838,,1
4297,6149,Undirected,20839,,1
1492,515,Undirected,20840,,1
165,2926,Undirected,20841,,1
1263,3333,Undirected,20842,,1
1491,5332,Undirected,20843,,1
1844,5982,Undirected,20844,,1
2811,6642,Undirected,20845,,1
3282,8280,Undirected,20846,,1
8311,8314,Undirected,20847,,1
7702,8177,Undirected,20848,,1
7689,8458,Undirected,20849,,1
1369,3322,Undirected,20850,,1
7039,8611,Undirected,20851,,1
4245,463,Undirected,20852,,1
5618,923,Undirected,20853,,1
2533,2736,Undirected,20854,,1
327,6214,Undirected,20855,,1
273,3627,Undirected,20856,,1
7084,7344,Undirected,20857,,1
3657,4277,Undirected,20858,,1
2378,4095,Undirected,20859,,1
4720,6888,Undirected,20860,,1
2605,6323,Undirected,20861,,1
5125,6473,Undirected,20862,,1
7851,8571,Undirected,20863,,1
7032,8329,Undirected,20864,,1
3326,3354,Undirected,20865,,1
1235,3685,Undirected,20866,,1
2397,6296,Undirected,20867,,1
1549,220,Undirected,20868,,1
2386,2761,Undirected,20869,,1
7371,7509,Undirected,20870,,1
319,4097,Undirected,20871,,1
207,2219,Undirected,20872,,1
4265,6621,Undirected,20873,,1
417,6623,Undirected,20874,,1
1494,6240,Undirected,20875,,1
1476,3122,Undirected,20876,,1
4095,6247,Undirected,20877,,1
7307,8051,Undirected,20878,,1
7050,7094,Undirected,20879,,1
2893,6888,Undirected,20880,,1
4412,4611,Undirected,20881,,1
3558,3929,Undirected,20882,,1
3628,4058,Undirected,20883,,1
5193,939,Undirected,20884,,1
6695,8257,Undirected,20885,,1
7784,8669,Undirected,20886,,1
7487,8835,Undirected,20887,,1
2337,6206,Undirected,20888,,1
2795,4891,Undirected,20889,,1
2367,253,Undirected,20890,,1
155,3505,Undirected,20891,,1
2860,4095,Undirected,20892,,1
6803,7823,Undirected,20893,,1
1857,861,Undirected,20894,,1
2635,8290,Undirected,20895,,1
1785,3569,Undirected,20896,,1
1437,5179,Undirected,20897,,1
7380,8298,Undirected,20898,,1
7524,7774,Undirected,20899,,1
4384,6280,Undirected,20900,,1
3544,736,Undirected,20901,,1
7143,7697,Undirected,20902,,1
3062,5385,Undirected,20903,,1
4317,5345,Undirected,20904,,1
4922,868,Undirected,20905,,1
278,783,Undirected,20906,,1
7643,7645,Undirected,20907,,1
1597,5841,Undirected,20908,,1
1743,3790,Undirected,20909,,1
3070,4,Undirected,20910,,1
6735,7982,Undirected,20911,,1
5922,6031,Undirected,20912,,1
7494,8531,Undirected,20913,,1
4417,5480,Undirected,20914,,1
6783,7062,Undirected,20915,,1
5574,948,Undirected,20916,,1
3558,4122,Undirected,20917,,1
1519,1785,Undirected,20918,,1
1439,725,Undirected,20919,,1
4831,6592,Undirected,20920,,1
5991,6887,Undirected,20921,,1
2116,5143,Undirected,20922,,1
1010,3371,Undirected,20923,,1
3346,6914,Undirected,20924,,1
6754,7562,Undirected,20925,,1
1896,2225,Undirected,20926,,1
3871,3911,Undirected,20927,,1
5823,6626,Undirected,20928,,1
111,2687,Undirected,20929,,1
3791,4110,Undirected,20930,,1
3064,3069,Undirected,20931,,1
191,2696,Undirected,20932,,1
8241,8691,Undirected,20933,,1
2606,4622,Undirected,20934,,1
7167,8677,Undirected,20935,,1
3553,489,Undirected,20936,,1
4986,5114,Undirected,20937,,1
299,6857,Undirected,20938,,1
1796,5265,Undirected,20939,,1
7282,7375,Undirected,20940,,1
3860,6553,Undirected,20941,,1
6731,8411,Undirected,20942,,1
1703,4561,Undirected,20943,,1
7704,8417,Undirected,20944,,1
5318,955,Undirected,20945,,1
8343,8676,Undirected,20946,,1
7406,7670,Undirected,20947,,1
7210,8669,Undirected,20948,,1
3469,5408,Undirected,20949,,1
3560,4333,Undirected,20950,,1
8454,8559,Undirected,20951,,1
3853,5524,Undirected,20952,,1
475,6048,Undirected,20953,,1
8262,8408,Undirected,20954,,1
1761,943,Undirected,20955,,1
159,3161,Undirected,20956,,1
513,5781,Undirected,20957,,1
4335,872,Undirected,20958,,1
4112,4265,Undirected,20959,,1
7363,8406,Undirected,20960,,1
6816,6819,Undirected,20961,,1
5208,6635,Undirected,20962,,1
2539,6937,Undirected,20963,,1
6453,750,Undirected,20964,,1
8132,8847,Undirected,20965,,1
471,706,Undirected,20966,,1
5107,6564,Undirected,20967,,1
6740,8785,Undirected,20968,,1
5075,985,Undirected,20969,,1
2276,3312,Undirected,20970,,1
7000,8554,Undirected,20971,,1
3298,5811,Undirected,20972,,1
2539,4112,Undirected,20973,,1
2246,2428,Undirected,20974,,1
3213,933,Undirected,20975,,1
7704,8176,Undirected,20976,,1
7482,8521,Undirected,20977,,1
2335,3149,Undirected,20978,,1
2855,841,Undirected,20979,,1
7252,7967,Undirected,20980,,1
4293,4617,Undirected,20981,,1
2668,6677,Undirected,20982,,1
2924,4912,Undirected,20983,,1
1475,3700,Undirected,20984,,1
3234,4663,Undirected,20985,,1
7892,8684,Undirected,20986,,1
1566,6389,Undirected,20987,,1
3558,5858,Undirected,20988,,1
4956,5714,Undirected,20989,,1
4483,6035,Undirected,20990,,1
2676,2889,Undirected,20991,,1
4124,5120,Undirected,20992,,1
3192,4013,Undirected,20993,,1
7165,8401,Undirected,20994,,1
2327,6513,Undirected,20995,,1
1703,2939,Undirected,20996,,1
148,4553,Undirected,20997,,1
1495,3315,Undirected,20998,,1
4674,5029,Undirected,20999,,1
6697,6711,Undirected,21000,,1
2135,4950,Undirected,21001,,1
2116,4950,Undirected,21002,,1
7106,8041,Undirected,21003,,1
3443,4403,Undirected,21004,,1
2643,4206,Undirected,21005,,1
1743,6153,Undirected,21006,,1
2273,728,Undirected,21007,,1
2143,6544,Undirected,21008,,1
3932,521,Undirected,21009,,1
8004,8551,Undirected,21010,,1
4842,966,Undirected,21011,,1
539,897,Undirected,21012,,1
4222,5146,Undirected,21013,,1
1165,2958,Undirected,21014,,1
2486,6626,Undirected,21015,,1
3158,3371,Undirected,21016,,1
2397,5678,Undirected,21017,,1
3560,3815,Undirected,21018,,1
8180,8781,Undirected,21019,,1
2921,2973,Undirected,21020,,1
1344,1817,Undirected,21021,,1
7007,7829,Undirected,21022,,1
3309,641,Undirected,21023,,1
7982,8458,Undirected,21024,,1
2668,4337,Undirected,21025,,1
1789,6276,Undirected,21026,,1
2616,5211,Undirected,21027,,1
7166,7918,Undirected,21028,,1
1531,6096,Undirected,21029,,1
1285,6615,Undirected,21030,,1
7477,8459,Undirected,21031,,1
637,6410,Undirected,21032,,1
1564,727,Undirected,21033,,1
2557,4161,Undirected,21034,,1
4147,549,Undirected,21035,,1
3356,617,Undirected,21036,,1
7768,8564,Undirected,21037,,1
2525,4932,Undirected,21038,,1
2448,3763,Undirected,21039,,1
7972,8084,Undirected,21040,,1
6783,7313,Undirected,21041,,1
124,4922,Undirected,21042,,1
426,989,Undirected,21043,,1
7019,8612,Undirected,21044,,1
7380,8141,Undirected,21045,,1
4333,4421,Undirected,21046,,1
358,4333,Undirected,21047,,1
7520,7540,Undirected,21048,,1
1618,5941,Undirected,21049,,1
2240,2321,Undirected,21050,,1
1330,6497,Undirected,21051,,1
3211,5983,Undirected,21052,,1
4123,6062,Undirected,21053,,1
4232,5501,Undirected,21054,,1
3401,479,Undirected,21055,,1
7689,7931,Undirected,21056,,1
8184,8191,Undirected,21057,,1
6748,7285,Undirected,21058,,1
1785,218,Undirected,21059,,1
29,4282,Undirected,21060,,1
4242,477,Undirected,21061,,1
5520,6393,Undirected,21062,,1
3305,6955,Undirected,21063,,1
2241,5469,Undirected,21064,,1
4008,4360,Undirected,21065,,1
273,3723,Undirected,21066,,1
29,6122,Undirected,21067,,1
2204,4552,Undirected,21068,,1
1184,298,Undirected,21069,,1
4032,6335,Undirected,21070,,1
3161,4723,Undirected,21071,,1
1182,6630,Undirected,21072,,1
4161,6473,Undirected,21073,,1
4620,5461,Undirected,21074,,1
1586,3287,Undirected,21075,,1
1028,1541,Undirected,21076,,1
3254,4954,Undirected,21077,,1
2828,4003,Undirected,21078,,1
7442,7846,Undirected,21079,,1
243,5208,Undirected,21080,,1
1555,3702,Undirected,21081,,1
2380,6577,Undirected,21082,,1
2701,2850,Undirected,21083,,1
3080,5202,Undirected,21084,,1
7566,8437,Undirected,21085,,1
6718,8015,Undirected,21086,,1
2448,800,Undirected,21087,,1
3356,976,Undirected,21088,,1
1695,2441,Undirected,21089,,1
7832,8672,Undirected,21090,,1
6775,7821,Undirected,21091,,1
7503,8395,Undirected,21092,,1
5488,5940,Undirected,21093,,1
234,5859,Undirected,21094,,1
7395,8504,Undirected,21095,,1
6990,7828,Undirected,21096,,1
4479,750,Undirected,21097,,1
4158,4222,Undirected,21098,,1
2476,3262,Undirected,21099,,1
1491,5732,Undirected,21100,,1
2448,261,Undirected,21101,,1
7050,7603,Undirected,21102,,1
8056,8067,Undirected,21103,,1
2945,5221,Undirected,21104,,1
880,923,Undirected,21105,,1
1343,6639,Undirected,21106,,1
2760,2783,Undirected,21107,,1
7839,8780,Undirected,21108,,1
3254,518,Undirected,21109,,1
8377,8514,Undirected,21110,,1
3665,5682,Undirected,21111,,1
5568,6080,Undirected,21112,,1
3558,3596,Undirected,21113,,1
615,6610,Undirected,21114,,1
4385,989,Undirected,21115,,1
2987,4549,Undirected,21116,,1
2323,4049,Undirected,21117,,1
7955,8452,Undirected,21118,,1
7519,7903,Undirected,21119,,1
1894,1907,Undirected,21120,,1
2926,5781,Undirected,21121,,1
8111,8160,Undirected,21122,,1
7705,8443,Undirected,21123,,1
2635,2644,Undirected,21124,,1
3268,6269,Undirected,21125,,1
2209,6497,Undirected,21126,,1
4013,5138,Undirected,21127,,1
5261,6135,Undirected,21128,,1
1415,6013,Undirected,21129,,1
7250,8637,Undirected,21130,,1
6718,8016,Undirected,21131,,1
2754,3656,Undirected,21132,,1
5774,5855,Undirected,21133,,1
7472,8564,Undirected,21134,,1
4247,989,Undirected,21135,,1
1512,2591,Undirected,21136,,1
3996,5480,Undirected,21137,,1
397,6085,Undirected,21138,,1
6390,6671,Undirected,21139,,1
1161,5182,Undirected,21140,,1
1226,7139,Undirected,21141,,1
5395,5513,Undirected,21142,,1
5867,6450,Undirected,21143,,1
201,3668,Undirected,21144,,1
6796,8836,Undirected,21145,,1
2435,3326,Undirected,21146,,1
299,371,Undirected,21147,,1
1344,6608,Undirected,21148,,1
7322,8082,Undirected,21149,,1
1369,4646,Undirected,21150,,1
7796,8388,Undirected,21151,,1
3405,946,Undirected,21152,,1
1592,530,Undirected,21153,,1
7328,8125,Undirected,21154,,1
3082,5368,Undirected,21155,,1
478,4956,Undirected,21156,,1
321,613,Undirected,21157,,1
7258,7669,Undirected,21158,,1
3081,4325,Undirected,21159,,1
6729,7675,Undirected,21160,,1
343,5808,Undirected,21161,,1
4145,4937,Undirected,21162,,1
7279,7366,Undirected,21163,,1
7758,8571,Undirected,21164,,1
