UID1,UID2
3371,379
3797,5047
5045,5566
3691,3843
2165,4418
3955,4694
1221,2256
1028,3823
3751,4013
3793,553
2386,5241
6077,6914
7166,7916
4037,4333
147,2927
1495,5992
195,3806
2187,2353
7117,7895
5106,5732
5227,6142
1025,989
5211,5638
1031,3844
1363,3686
3969,5728
4030,6952
1785,3787
7508,8161
7666,7694
7940,8021
2149,989
5678,6681
7639,8419
6816,7404
2116,2527
3107,322
4196,642
7830,8419
6792,7952
2402,3558
1653,6497
7464,7471
5056,6914
2591,5030
543,6178
8409,8576
8012,8153
8189,8485
1785,6415
4917,6269
3908,4206
872,913
3630,5750
4814,6540
4953,6277
4961,643
1207,6637
4195,5692
1621,5938
4013,4492
289,4157
7080,8649
1268,2458
7369,8358
1785,4371
2785,6145
3993,4013
6783,7458
5913,750
7161,8804
6740,7643
3459,6286
3408,832
5867,6074
7376,7705
7552,8158
1820,975
1751,4260
7641,8432
7808,8041
2924,4355
7883,8058
7499,7945
8549,8685
1039,1183
2926,6546
203,2846
2202,6939
1901,948
7758,8823
6718,7418
1383,5545
2329,2588
3452,5527
7054,7469
2889,4294
8472,8804
1170,5246
4487,6021
623,6269
386,5035
2135,4182
7057,7882
8134,8304
539,613
762,8826
3362,4212
1834,933
7022,8531
2697,6132
3234,4467
2290,4796
4703,4715
1785,6281
1038,6203
1499,4223
1344,264
3070,5185
3628,5698
1270,4652
6138,6529
1028,922
3234,4688
7901,8578
405,6900
3046,3069
7118,8164
3499,6963
3853,543
6578,6969
7483,8638
7770,8027
3738,4436
2734,2914
4048,4920
5751,5867
4111,5035
8014,8016
3451,3527
7537,8597
3656,6010
3228,728
334,5682
4226,4333
6552,6624
647,923
4948,6969
1218,6280
4285,5390
3459,398
4339,5867
7520,7845
2664,3014
3134,484
3475,4147
2723,3000
7963,8298
7318,7830
4095,5568
7044,7914
6738,8171
3669,4630
1845,310
457,6134
2135,804
3819,5716
5402,6267
2434,3166
3108,338
6794,7068
7639,7664
2316,4333
5358,6149
1023,530
3618,4024
280,3587
1570,4417
7537,7855
2593,5558
7486,7878
3280,5070
3459,4343
7773,8034
7387,8126
1622,2926
1567,1751
4508,5481
24,4243
1330,1820
7442,8410
5390,6170
6722,7646
1343,2273
7505,7560
5060,6588
2816,4816
2263,3682
23,5211
4469,5360
3286,5244
7615,8214
1207,263
7361,8798
315,6185
3330,3356
7118,8467
187,2786
167,6109
298,4046
3214,637
4813,906
343,5247
1371,4921
124,868
5005,5867
7167,8677
2922,5176
1535,6960
2226,989
7591,8566
4555,4618
3558,5298
6731,8432
2363,2782
3558,3929
3475,3813
2374,3202
1476,238
7852,8157
7122,7500
337,5585
3399,4805
1878,985
1004,503
2162,4063
2905,5232
1685,5272
3172,4167
6718,8014
2209,4922
2234,2926
1644,2679
7142,7682
8058,8852
1025,4130
2591,4114
4932,893
2539,4383
2116,5528
3125,8826
8127,8471
3115,5071
1620,772
1797,3974
3147,3442
3142,6309
2469,3414
3613,3755
2135,4973
1691,989
7394,7962
2668,4935
434,5663
2292,2321
7140,7141
7056,8141
3015,3088
3820,4013
3120,5171
1525,5347
4696,6608
398,4643
3492,3984
6019,644
1785,3972
7463,8080
1785,3996
3401,6853
267,5382
5683,5836
3839,5433
5557,6678
1763,1770
2285,3682
654,925
3386,343
1372,610
1896,5699
2970,485
7289,7533
3228,6005
7860,7948
6979,7969
7106,7808
3365,3660
4324,4618
1315,4922
1785,2483
4508,5954
1698,343
1673,4211
1818,2235
4622,6323
5867,5892
1790,5728
264,6608
2339,611
4467,975
6980,7966
1597,2610
7089,8134
3505,749
1517,5163
2926,3848
3565,5979
1610,5139
4549,4663
5208,5386
7681,8849
338,6299
2435,3793
3112,5742
4426,6178
3365,3459
5246,921
2194,2362
7758,8664
1500,498
2926,2994
355,3992
7457,7684
6999,7301
1343,2443
4129,750
6128,6133
139,3202
7658,8272
5857,5867
1588,3674
4037,765
3371,3421
2630,3146
1156,5817
5317,6586
2179,5367
7895,8110
7552,7725
1300,412
7138,7418
7355,8239
5184,5208
7140,7381
5488,6453
7981,8465
3161,6032
1653,5246
2610,5841
4369,6914
4966,6439
3869,3933
7415,8039
7081,8199
1527,2124
2977,3042
5179,5208
147,4561
7302,8383
7776,8245
319,4013
7122,8525
2830,4553
6731,7641
3291,6539
4013,5527
1707,6599
2358,2816
4970,989
7475,8798
7690,8440
2580,6428
7319,7442
319,4097
7298,7377
4098,6881
1793,305
5221,6532
6697,6711
7472,8564
7149,7681
3405,3434
3996,5272
8084,8151
7346,7704
7000,7907
2321,3444
1272,620
2913,5181
2605,6323
7104,7480
2591,3816
1373,4487
6989,8088
3822,6868
1519,1785
7898,8054
6655,861
3080,7379
7033,8614
6830,8058
8325,8392
4207,5501
2889,413
2500,5701
3806,959
1327,3668
3008,3092
139,6411
7689,8382
7069,8832
4549,6526
6749,7376
1,6509
3002,385
1004,758
1889,5374
536,714
7638,8081
3640,387
7550,7804
2135,2889
143,3298
8037,8812
7604,7608
2190,6534
6764,7638
8053,8820
6981,7089
2889,406
5840,6484
8109,8188
7950,8019
1810,2426
7442,7986
343,828
2553,2957
2580,4441
5867,844
2407,5510
4147,547
1489,4438
2156,6934
1776,4967
2448,6326
5513,912
1207,3228
1645,5236
1171,2204
182,945
7160,8089
1278,5867
213,2997
6745,7605
7975,8564
4234,6003
6207,6505
319,4103
3207,6489
6813,7521
2557,4822
2322,6491
4379,5478
758,880
1820,4922
1783,5954
7947,8009
3900,5381
4398,4513
3558,5720
1642,4620
6824,8527
8270,8815
7973,8031
1707,3231
1864,2871
8267,8618
4147,4725
2855,2889
7386,7884
2386,2790
2700,5346
474,5577
24,5975
4333,5835
2327,5175
7763,8046
2249,3426
4013,6098
3459,5750
27,3089
3370,3429
3148,4204
6766,8045
294,5032
3289,3839
2542,2667
2357,5287
4177,866
1785,3837
7033,7413
2593,4508
2540,4950
4032,6513
326,4517
2542,3244
7294,7954
6973,7459
7634,8177
4124,5120
1159,6120
1693,3468
7033,7982
7727,7910
1438,6121
7489,7954
5178,5208
7601,8392
578,6520
2146,5466
2542,6626
1028,4614
5042,5432
485,6308
2476,3621
1028,3988
424,4709
5844,6269
7784,8024
5685,6267
7011,7732
7679,8653
2559,4013
1280,6492
7859,7873
1743,4425
7007,8132
1316,1687
6674,948
7049,7769
1833,4319
3462,5382
1984,3761
2135,477
1846,615
7023,8258
3282,8281
3627,3723
5456,6267
4333,5834
2708,2776
5332,5751
285,6296
7389,8325
2524,4621
1983,5666
7269,7982
8059,8251
6790,7940
2335,4345
4044,5379
7353,8685
2977,4907
3160,6000
7754,8502
6032,6202
8009,8677
2409,3459
4643,6095
1785,3711
409,5788
2580,3530
7696,7890
2946,6555
2193,6415
1269,4212
6708,6712
6818,7027
4096,410
2426,620
4884,6135
3356,5893
7758,8851
2668,5377
2889,5638
7704,8657
3459,4521
6744,7575
1818,2926
255,5543
7982,8658
1969,2687
7302,8841
309,5870
6990,8569
1625,435
8806,8859
3291,5678
4013,5700
7072,7638
3932,5867
7499,8104
16,72
4060,4084
7525,7732
3594,763
6051,6201
6816,7575
4333,700
146,1769
182,819
5867,6478
7480,8396
4076,4206
259,5478
2889,5531
2645,4286
6733,8317
2283,4366
5475,5974
7343,7370
7853,8059
28,5208
328,4955
1785,65
3459,5454
4444,6178
4720,5847
558,6045
1485,4429
2386,5287
1623,3234
7293,8850
2223,2285
5384,7
2461,4095
4483,6035
1830,2486
7810,8062
2605,4549
1023,111
3403,870
2366,5258
1403,5897
7987,8326
3550,555
7525,8021
3741,5395
7394,7469
3280,3999
7097,7548
2520,4659
4467,5246
4013,6293
3582,4183
4436,5867
139,2676
2209,6526
190,4743
250,5182
3967,3990
315,6552
7555,8547
6744,7518
548,637
1509,468
5362,6907
4013,6096
1896,2676
6812,7998
8500,8672
4398,989
4095,6616
3365,5893
3732,5379
2558,6929
7977,8077
7845,8560
8172,8242
8455,8507
7115,7892
6592,6967
3703,5047
5208,6630
1407,3125
3806,5128
315,923
6998,8017
4726,6323
2511,6686
6989,8813
2719,2780
7395,7470
2261,5136
1642,5706
2486,2542
2698,2841
1743,2979
7484,8800
3101,4404
1311,456
4121,5548
4095,4917
383,6480
8560,8573
1211,6628
1315,6526
2926,5712
3303,976
6471,989
1476,1487
6467,6484
35,5385
2214,5364
8551,8670
7764,8821
6781,7843
6802,7283
2584,3419
6772,8452
3312,5681
2924,6964
2472,5427
1188,6605
8024,8239
1596,989
3309,6914
7587,8406
7792,8333
5057,989
4126,4694
4372,5583
1846,5583
5902,989
1182,3073
1473,2219
6718,7451
7737,8589
2530,6914
3355,6221
7940,8152
6763,8339
8218,8246
1818,5799
7830,8264
1743,6444
6796,7554
1968,8284
6982,8638
6312,6618
2130,5784
1716,5211
6740,7442
3565,3680
1713,1882
7511,8547
4942,5310
3358,3960
5366,6329
2679,5765
2668,6491
3365,890
7746,8583
1552,6686
3930,3933
7817,8239
7554,7834
7487,8522
1802,6068
2889,6445
1291,544
7556,8591
4720,6324
5123,6249
501,6520
5714,6439
1522,1784
3317,6035
1365,4663
112,197
1607,4242
3675,3820
2276,3303
252,4847
1464,3091
2349,248
3399,7927
7053,7537
1662,1857
3721,3778
1957,4932
2878,4857
3797,4013
1785,6226
6979,8021
3080,4618
3933,4480
3521,5447
7890,8625
4012,6949
1785,5272
502,613
8059,8216
7537,8081
306,3559
4013,6066
4938,989
5688,6539
4212,5111
1520,2525
2128,2495
1770,6605
1531,3797
3828,4350
637,6551
547,6611
3578,750
6071,6664
4633,4843
1438,4619
1290,5939
7495,8051
8031,8565
329,4934
6009,624
124,2209
3348,4235
4013,5673
272,4080
1497,5103
4333,5857
2246,6134
7123,7268
4013,6683
4998,6466
1390,4077
4161,4822
3371,834
3668,3839
259,3246
7559,8859
3013,3045
7301,7624
6767,7119
321,503
493,908
2635,2816
1979,6031
2941,5697
1738,3202
2987,4549
2566,3262
7845,8425
190,4052
139,5569
4615,8787
201,5346
3660,541
3337,3399
3618,4525
2364,5241
8429,8820
2668,4083
4442,6530
4549,6323
2947,6654
1439,948
285,6681
2729,5323
2679,2816
4192,5726
7856,7862
5035,5708
4243,5099
7153,8636
5890,637
2749,954
7338,8067
6802,7460
7442,7975
1846,5596
2884,3459
4121,733
1365,6526
5109,6242
4078,4363
2240,4921
3658,763
7069,8189
4848,5385
1681,6969
2676,2835
1718,5208
1169,6958
3880,5047
4512,4955
4233,5556
3456,6893
3644,3789
2676,4620
6334,6607
4147,4544
2990,5867
7285,8417
6986,8223
5938,5999
3063,4616
6870,7176
4048,4421
6803,8079
8251,8487
7308,8343
3371,5573
3254,6916
1733,3558
1359,6508
7071,7670
3480,3558
4669,6673
166,1687
7051,8611
5035,5797
1021,1763
327,6214
5775,6214
2428,3622
6753,8446
1654,2211
6215,6625
1214,5950
3406,400
1160,16
3232,3985
1515,5673
7462,8833
1547,6194
1738,6411
4688,4726
5803,5835
8633,8642
3205,4029
8059,8487
5739,6656
7791,8057
7732,8620
7104,7504
4333,4744
6465,6556
1833,1882
7507,7567
7990,8468
2606,4467
6795,8392
5525,928
1750,352
1451,2683
5182,6168
6840,7124
7050,7982
334,4001
7856,8451
2802,5638
7063,8618
146,2784
7956,8684
3291,3348
5221,5317
406,5000
4044,875
4038,4508
298,3298
7467,8544
1617,4013
7483,7487
5367,6911
2432,2446
5351,736
2386,2761
14,5367
8397,8404
4963,518
6981,8834
1785,5731
7587,8397
5395,843
7403,7946
6783,7760
1527,3404
2125,4547
2877,3527
2234,6005
1182,3066
5208,5394
3296,5771
2593,5096
3835,5436
6615,6623
7376,7708
6178,6505
2253,3443
4206,545
223,5109
4111,4363
7442,7963
2791,6896
3853,6178
2539,6621
2654,4905
7388,8795
2714,2809
4095,929
377,5862
7689,8317
480,5273
5683,602
321,758
1761,4622
3046,3064
2431,3245
3909,5117
2582,5867
1849,6428
2621,4490
248,5388
1949,2668
1653,2209
8237,8381
1785,6203
272,394
4282,5368
7819,8090
2258,4379
358,7181
3404,4334
4212,443
7165,8364
446,5986
4694,5867
2926,5799
3757,5576
613,880
1570,64
3909,725
7357,7522
7833,8780
4393,5968
8142,8848
7994,8578
7096,7097
6775,7821
7735,8692
3044,5179
2773,4212
2292,3444
7836,8493
2929,4220
4008,4360
2591,6260
5412,5517
7488,8553
5638,5996
7318,8596
8310,8365
2752,4620
2668,3444
221,5199
7760,8142
1785,843
7165,8363
4618,5385
3562,3806
4013,4815
1207,1611
4620,5706
2723,6585
7810,8066
4347,5691
1157,6115
3275,6539
7907,7958
7391,8120
7163,8697
3902,5103
7350,7745
511,6530
7921,8105
3563,6163
2843,942
3257,5141
4508,4947
1953,6645
897,923
3572,5989
5684,6301
124,1653
7882,7989
2940,5471
1273,6657
7761,8258
118,2828
7856,8352
4334,6334
7386,7595
3260,4993
3275,3291
7312,8106
1743,6661
2676,5706
7541,8088
1476,3122
1731,2202
7878,8781
2209,6323
2319,3569
8540,8685
3834,4345
1549,654
3587,512
7517,8041
3140,6267
2567,5038
7050,7269
3588,6501
2675,3053
3982,5975
27,3075
2241,3398
7291,8381
1279,5853
6246,750
6817,7786
2388,3933
7143,7716
1685,842
2281,3371
1952,5661
5246,912
285,4235
1820,5310
4336,4337
6255,6904
2788,4875
7681,7934
5545,6553
6792,8341
8061,8154
1481,284
4013,4179
285,3900
3355,3415
4403,5833
4490,6264
7782,8578
5461,6308
4629,5230
7355,7817
3101,452
4921,8787
6773,8454
1433,697
6987,8855
2439,6946
4067,4206
3099,6553
7096,7548
2508,4163
1315,6323
2998,5355
3072,3459
3681,6017
2868,5211
7343,7714
7758,8071
7328,7527
2891,3202
1579,2670
2668,4207
3871,5538
4615,5360
115,1323
5154,989
3080,3080
1770,989
6707,8255
4059,655
1481,4827
3098,6964
2283,3303
223,379
5262,5574
1785,5137
8218,8462
7016,7041
6785,7733
7535,7869
6785,7895
8454,8559
1857,456
273,4055
1325,5250
4636,5202
1304,3896
3326,4205
1818,728
4235,6539
7270,8381
3589,5808
2889,779
2653,5385
6828,8361
1407,6466
3278,4077
6744,7442
6995,8058
5498,6194
3091,5184
235,3405
1334,4095
1322,5142
2223,6018
2926,3786
4417,5044
3825,5986
5708,6404
3327,3456
6052,767
1484,410
8521,8525
234,4508
3103,856
3179,4503
3417,3748
6816,7442
386,5748
4095,4898
1033,3378
4796,5294
3290,4910
5151,989
7399,8343
8216,8251
1293,393
1023,1813
3581,5895
4929,643
2347,6580
7326,8005
1857,3586
148,4553
6509,804
3459,6018
4854,5208
1543,4095
3158,3371
1889,3069
1165,6135
8401,8839
3519,4213
166,5638
5548,733
8183,8500
3425,719
6480,910
2670,6060
1011,8280
2361,4552
7765,7982
7678,8415
1789,6232
7149,8222
3809,5987
3757,545
5201,5394
2208,6588
4128,804
2861,5221
1531,3700
1908,2456
2208,4860
4547,5867
1703,2524
2276,6326
213,2980
1900,2786
7621,7982
7426,8684
7482,8134
854,948
1024,989
313,4975
2734,6283
7471,8048
7691,7713
5211,545
3861,5340
1291,6410
6084,752
4922,975
1837,6389
7642,8640
1016,2285
4334,604
3275,5678
4492,6068
647,758
7298,7324
7426,7956
4054,5808
4200,5757
5075,985
3009,5178
1598,3682
6727,8239
3883,4692
7501,8116
7423,7592
3801,4117
2135,5094
3806,6559
1687,2771
6323,6497
6718,8448
3120,3180
1592,6658
6829,6989
1767,4032
2629,417
3322,6641
3572,6889
1820,6323
8343,8603
2395,5184
1687,2752
7480,7599
458,5509
3399,5444
1012,3616
4688,975
2797,6965
3072,5663
7039,7201
7413,8468
8015,8016
4327,5208
8339,8772
4088,6875
1513,4013
3416,6231
3431,5716
7455,8234
4725,6237
6171,6635
352,3574
1390,3278
3828,5867
3758,4377
2668,6334
7343,7892
651,989
3669,6596
2397,6539
5794,697
2199,2947
651,987
3328,5834
2123,5144
4013,6207
1548,6662
3560,4333
1416,5850
1445,5060
2771,5211
2775,4718
2209,4549
4955,992
1761,6497
1521,4643
3493,3981
1330,981
6771,8342
6870,8280
4697,5852
8398,8405
1343,3229
468,499
119,2744
1185,6457
2784,4875
2397,3291
3240,6228
1687,4642
1374,6553
2334,4272
3113,3723
8389,8796
4185,5012
3106,6916
539,936
7831,8852
1607,5597
1023,448
7567,7695
2323,8281
6764,7537
280,4333
6233,989
6274,6914
2258,5478
1895,5208
3742,5395
2448,5534
4334,6607
1315,4549
4333,5532
7646,7730
1844,5828
3553,4131
7776,8026
5272,6214
1767,6335
604,6814
4235,5678
1749,3777
7282,7375
3071,5374
2221,481
7158,8641
7762,8053
7268,7309
1865,4198
3431,553
279,3262
1564,6484
6744,7380
8120,8531
4910,6184
3598,5720
7777,8648
249,3070
2557,4658
7804,7822
1549,3827
1634,4013
7802,8668
7524,8059
7803,8689
7087,7707
2189,4409
4869,5295
5307,6497
7094,7617
3332,726
212,2984
3662,6967
468,948
1816,6457
6811,8590
3108,3316
2542,5823
3582,3838
1038,1785
1664,4333
1184,298
6830,7883
6699,8257
409,924
285,4508
8304,8472
7301,7840
1004,1152
4921,5360
7982,8036
7110,7164
279,6249
3678,3700
1852,2567
452,762
3541,929
4216,6924
2323,3282
207,2159
3430,5532
2926,728
3795,5860
2360,5260
16,5202
3830,527
2204,2381
285,5511
3911,6935
2340,4821
7476,7804
3567,5047
3738,5867
7696,8158
7663,8784
8139,8143
2816,6884
7471,8062
1192,3254
6774,8855
4276,989
3758,5779
1675,2985
6810,7827
7604,7650
5148,6471
223,3421
1784,520
2960,5212
7902,8012
4409,854
2987,5763
1031,2759
3232,4158
3023,5
7424,7951
1521,5986
1314,3478
2232,5718
3046,3071
4039,4911
7577,7887
3532,661
4992,5667
4956,6686
2383,5248
3189,6181
2477,2926
5253,819
880,936
7851,8683
2377,5723
1837,2883
2679,4182
1445,6141
4013,5486
6914,906
1369,1370
1749,3251
7023,7761
2926,3100
7026,7561
4467,6323
5208,966
5504,629
7569,7677
4147,5160
8368,8803
7494,8554
3789,4476
7936,8012
2668,604
3153,3992
2158,4231
7753,8214
4236,903
2783,4879
2746,420
1899,5278
1531,5047
7123,8188
1715,6280
1472,6109
7378,8002
1767,3860
142,3871
2816,2872
7110,8541
4595,5920
6783,8139
4702,6507
4329,4906
1566,1715
2635,804
7309,8860
6746,8647
6532,6584
8419,8421
1279,190
1239,2235
2276,3312
539,897
7605,7617
3239,6237
6497,868
1841,4718
6995,7722
7165,7777
6982,7487
2448,7410
1330,5307
3356,3365
2397,5678
4013,440
2246,3622
7814,8143
8143,8245
1667,255
1226,2448
6977,7075
1343,2926
2660,512
8216,8487
4153,6180
6173,784
6264,6964
4544,892
4390,724
4549,4661
2923,5329
2643,5471
5669,5870
5172,6037
2638,3155
2688,3656
1436,3070
2753,4698
7767,7783
7696,8359
5208,5371
1181,4884
4964,5462
7062,7850
1799,2264
3130,6954
7758,7898
2335,5425
1288,804
4013,642
2258,3246
4817,4899
1289,3143
1206,2563
2883,920
6466,762
7748,8857
4922,5246
7857,7863
7532,8677
2621,654
7491,7813
7164,8541
5240,5249
7476,7773
4891,6534
3211,6472
3666,4219
7148,8567
3630,4008
7381,7624
6697,6707
7453,7704
3619,4068
3880,4013
3970,6228
2228,527
1961,4347
3931,5877
5407,5675
3275,3348
8304,8305
2668,6607
7471,7733
7962,8692
7471,7895
1438,1640
1269,3369
1743,4125
2774,6877
3063,5185
4688,5246
1359,2432
2568,6621
2525,4024
3282,343
1607,1780
6323,868
7708,8445
7483,8133
7111,7154
6839,8265
3280,5788
6805,8100
7634,7702
1570,3996
2853,3656
1785,842
3326,3431
4131,526
7141,7381
2780,2816
1182,4844
2559,5835
2556,948
3062,4848
8583,8584
3998,521
8155,8343
2600,4692
1009,2281
7374,7507
7895,8571
7376,7698
4134,750
3668,3691
7657,8852
3303,3434
7352,8329
7000,8531
5198,5385
3815,4333
7941,8498
6782,8143
1481,6227
4862,5150
2617,6951
7167,8210
880,897
2180,2753
1790,6929
7010,8847
1785,4918
1407,2668
7790,8183
3303,6916
7927,8043
164,5300
7568,8575
6718,8252
4925,6925
386,808
8322,8531
7081,7592
4335,4929
2411,2523
7593,8797
1761,868
6185,637
5969,6031
3135,5583
1894,6635
7722,7831
2605,4622
7361,8521
2889,5038
7601,8502
7253,8638
2372,6642
7600,8783
7916,8093
6685,763
2463,6063
1901,3865
7562,8408
3184,5438
3311,6326
202,213
1438,6170
8401,8820
3780,750
2426,7410
885,981
2723,5682
4360,5749
4827,6227
5367,6123
7408,8851
7425,7735
7086,7120
2668,5595
4275,4544
3149,3438
6264,6909
7852,7885
5097,6012
3459,831
7681,8221
7871,8012
1026,4970
5994,6253
410,6332
6702,7364
7258,7982
6817,8192
7957,8559
4557,4720
4549,5763
4013,4028
2732,2825
181,4212
210,5994
4206,5100
1670,4487
2249,6000
154,4013
1618,5941
7867,8435
4232,604
8088,8813
8018,8550
3380,6910
4426,4444
4163,987
6744,6819
4300,6892
1685,1785
173,4220
7689,7710
1564,930
3662,6592
7252,7940
7687,8176
2448,5847
4064,6928
7403,8082
8527,8553
6816,6819
1808,2448
2696,2708
3406,5587
4659,5937
4531,5867
5272,5480
3469,5408
5307,868
8208,8849
7758,8683
2501,3161
3550,5740
3070,5198
6785,7407
7407,8823
8261,8810
3017,5208
1300,2926
3132,6921
4013,709
2448,5544
1785,425
2654,73
4513,989
4161,4658
3900,6539
5867,700
2679,2889
2220,6530
1852,1859
1513,4943
7461,7563
4058,4212
7796,8017
1473,5163
7794,8778
1743,306
3052,6117
3826,4013
1325,6944
2346,6113
159,3161
3148,3563
1500,4921
124,4467
2426,5990
7851,7905
3019,5362
7679,8316
3806,5083
7372,7455
326,3573
317,5272
307,3805
2180,4698
7541,7873
1016,6018
7603,7617
2924,4147
124,4688
3414,4333
4090,509
2199,2868
5029,750
4185,4187
2232,4491
1036,5152
7380,8116
8066,8100
2142,7275
7341,8244
3459,3630
7152,7837
72,86
279,3621
2865,3656
3326,3329
441,5819
5804,904
7268,8845
2440,3104
1621,4013
7475,8521
561,6275
4013,626
5758,6666
3463,4079
7582,7590
1852,5038
1181,6135
5682,5753
1344,1816
6818,8139
4503,989
7471,8066
5152,5597
2668,315
1409,2237
5395,6214
1322,4871
1152,647
2266,4226
7631,8846
7490,8213
3108,4212
4323,5179
5130,6199
1522,3724
137,5322
4974,662
4223,5380
7337,7769
8180,8781
4267,5029
2397,3348
7603,7753
7563,8027
4840,6457
2448,6324
4950,6583
6809,8025
452,6466
1770,4919
5618,923
335,3456
8102,8850
5336,5347
7630,8116
341,5743
4378,5690
2223,3682
2372,2811
2938,4561
6593,6884
8031,8391
2551,2676
6912,834
7695,7697
2508,989
3252,6211
5710,609
7031,8341
6775,8043
1280,3662
3999,5788
2508,987
7549,7849
1781,3840
2807,5458
1712,4969
2889,818
3838,4183
1592,1896
3671,4145
8329,8370
7049,7337
6745,7639
4996,5347
1365,2606
5978,649
312,4956
311,4398
2243,2566
1668,1901
7106,8041
7049,8671
7158,8336
355,5106
1802,4492
3459,3682
5050,5492
2582,3893
2985,2997
7485,8544
5799,6005
1962,6097
4486,6914
2128,2889
6981,7500
4343,5640
7518,7541
4013,5447
550,5790
4992,5102
7686,7716
5720,6394
4622,6497
3315,3427
1402,610
7698,7707
3785,4030
2358,6967
7903,8694
1542,4096
1239,5799
1774,3435
7056,7061
1359,2243
2437,3238
1147,2706
1728,4858
4096,5159
1183,1719
1625,4920
1509,948
2116,2540
1371,8787
2705,2802
124,457
8521,8593
7504,7599
3405,646
1016,6017
3399,3688
1749,4441
3416,4334
1793,2580
4044,5871
4095,5870
7099,7982
4988,5867
1382,3234
2816,2893
3996,6225
3430,6290
2685,4355
3401,479
1953,4955
1653,4467
7982,8458
1406,1769
5410,6914
1831,4953
2758,2816
7256,8398
3900,5678
7699,8181
435,4744
3459,4008
400,5111
3402,4067
4621,8250
5731,6281
6053,6225
7846,8116
3408,5666
1653,4688
7464,8841
4508,5743
4480,6047
7852,7931
1797,4001
6776,7895
7509,8414
502,936
1438,4905
7944,8208
4952,5912
6466,8826
610,878
7867,8066
7345,7982
1812,2448
2605,6497
7937,8339
8231,8391
6823,7423
4404,8826
3456,3990
7044,8849
5571,989
1522,5843
2889,4613
3556,4013
1358,6269
4383,4692
5137,746
7608,7650
4147,654
5867,650
7476,7942
5175,6335
1698,3720
379,6182
6752,7699
3957,558
2802,5038
2253,3116
394,4080
1320,6124
8411,8432
7371,8432
7620,7625
4505,5053
5541,6908
3619,6941
784,989
3062,5367
3161,4415
2141,6686
5370,6221
7034,7795
3807,3933
7083,7084
257,5367
3525,6846
3512,6237
4508,5381
8364,8648
2559,3560
1607,2135
3303,484
7758,7905
7361,7475
8174,8654
7250,8134
356,3953
303,3414
3589,4236
2597,5169
3674,5138
1021,5565
4434,5694
2478,750
6240,6271
5867,606
4157,4653
3346,6914
3806,3925
8170,8268
5769,6645
6794,8310
1564,727
1210,3405
1290,4739
3844,5552
3746,547
5475,5737
2135,476
3156,515
4618,5361
1640,940
1818,2234
4349,6332
168,5855
7371,8411
1028,6070
1743,755
4161,5720
4560,545
4077,5688
3365,617
2508,4130
2322,4998
637,6397
1439,1791
5537,6476
5150,5310
7442,8218
246,5205
2448,2617
6983,8062
7322,7635
6545,890
4561,5587
868,921
2532,478
6453,750
1023,6077
7017,7167
1172,1537
5501,6814
2268,3180
7971,8850
3553,6314
5867,6664
2889,530
2893,3003
1019,2519
4549,4622
4371,5523
8311,8434
435,832
4724,6507
5984,6888
5219,6902
7758,8485
2276,3390
5546,5790
8097,8766
7718,7729
4008,5749
1726,5253
3142,4233
7955,8667
1014,989
2845,4220
1799,5914
2884,4643
7165,7289
7575,8818
1894,6171
4720,6960
1023,1896
4269,700
2573,954
1390,5381
1783,5743
7256,7588
2348,3328
2448,3499
1541,6181
1607,4090
2355,5035
4997,5021
7690,8317
7701,7706
1894,5208
2559,5834
7010,8143
4054,4236
6199,6287
7639,7830
5035,6060
5520,976
3065,5208
4013,6322
2610,4233
6008,6098
7738,8435
468,5155
139,1448
3567,4013
2668,6045
7090,8583
937,939
7562,8837
4030,4219
3434,554
401,5784
1445,4311
5982,6127
111,406
4299,4895
1023,5845
6982,8133
1672,650
7957,8667
7813,7850
7423,7480
7363,8406
7013,8814
2468,3842
3830,4796
2320,4475
6666,6879
2556,854
7474,7492
501,914
7052,8132
464,6968
8080,8134
3380,4172
2576,3656
1846,5410
5480,6225
4049,8282
1837,5748
5395,5480
7909,8497
3257,3323
3456,3892
7960,7991
2524,2959
2232,6678
1625,1983
3186,4057
8417,8655
5131,5596
1767,2327
1531,4013
2926,5781
7119,7895
243,4327
2171,3417
7583,7830
1882,6522
1211,1882
1343,6005
7751,8860
5715,6228
7914,7944
6766,7427
7900,8328
6054,7276
8571,8683
6974,7677
3766,3823
1761,2209
2889,5419
4041,6215
1813,3309
3243,4041
456,5466
2924,6264
1171,2774
7008,8531
6777,8264
6121,6125
7668,7946
3072,349
3435,489
4163,651
3639,5008
1371,5360
7603,7613
2358,6592
3906,750
7305,7954
1478,6451
2258,6848
2435,3326
7274,8666
7968,8184
1209,2615
3560,3815
358,4333
6740,8785
5695,989
1665,3637
2934,4893
3558,4212
2574,2773
1285,6623
4431,5005
7107,8051
2273,4664
4622,868
7395,7469
7814,8843
1595,5867
1592,4875
1032,1044
7478,7525
5274,736
1773,5790
7324,7997
3168,5871
2135,4950
1274,4927
3356,6201
4197,5475
492,4955
4726,6497
4343,5429
4002,5440
5173,6941
2448,3420
29,3082
2591,5157
2843,5475
333,5898
6994,7895
8425,8667
4821,5718
4279,5097
7473,8823
166,2551
1406,2784
3342,6914
1952,6490
358,7177
1495,606
1163,4718
6832,7073
5307,921
4474,5975
6813,7165
3556,5518
3144,3762
1443,6031
5667,5867
7982,8543
3806,5927
2580,3427
4003,467
7343,7673
4092,4107
3201,4446
2543,3254
