Author Name,Author ID,UID,Aff
jinju,aiub_author_1566,7487,AIUB
sungjin,aiub_author_1567,8638,AIUB
saiful,aiub_author_1568,8473,AIUB
duong,aiub_author_1569,7253,AIUB
chakraborty,aiub_author_157,8788,AIUB
jeonggeun,aiub_author_1570,7483,AIUB
seokhun,aiub_author_1571,8522,AIUB
joseph,aiub_author_1572,7493,AIUB
zhiliang,aiub_author_1573,8859,AIUB
kug-seung,aiub_author_1574,7559,AIUB
yang-kook,aiub_author_1575,8835,AIUB
kim*†orcid,aiub_author_1576,6982,AIUB
akhtaruzzaman,aiub_author_1577,3470,AIUB
akhtaruzzaman,aiub_author_1578,3470,AIUB
sabbir,aiub_author_1579,8460,AIUB
tabassum,aiub_author_158,7412,AIUB
chowdhury,aiub_author_1580,6739,AIUB
muhammad,aiub_author_1581,8149,AIUB
kamruzzaman,aiub_author_1582,7217,AIUB
fahad,aiub_author_1583,7288,AIUB
jamsher,aiub_author_1584,7908,AIUB
israt,aiub_author_1585,7448,AIUB
mahfuzur,aiub_author_1586,7920,AIUB
mohammad,aiub_author_1587,7231,AIUB
marufuzzaman,aiub_author_1588,7234,AIUB
atikur,aiub_author_1589,7216,AIUB
abdullah,aiub_author_159,8427,AIUB
mohammad,aiub_author_1590,8068,AIUB
farzana,aiub_author_1591,7065,AIUB
mahadeb,aiub_author_1592,7205,AIUB
bhoosreddy,aiub_author_1593,7100,AIUB
j.,aiub_author_1594,7451,AIUB
j.,aiub_author_1594,UID_7830,AIUB
marisha,aiub_author_1595,7746,AIUB
solanki,aiub_author_1596,8594,AIUB
solanki,aiub_author_1596,UID_7831,AIUB
t.,aiub_author_1597,8652,AIUB
t.,aiub_author_1597,UID_7832,AIUB
rupika,aiub_author_1598,8389,AIUB
rupika,aiub_author_1598,UID_7833,AIUB
mohammad,aiub_author_1599,7233,AIUB
marzana,aiub_author_16,7748,AIUB
singh,aiub_author_160,7345,AIUB
ezazul,aiub_author_1600,7886,AIUB
shohag,aiub_author_1601,8566,AIUB
hiralal,aiub_author_1602,7400,AIUB
manjurul,aiub_author_1603,7591,AIUB
salma,aiub_author_1604,7024,AIUB
tasnim,aiub_author_1605,8688,AIUB
shovra,aiub_author_1606,8570,AIUB
riashat,aiub_author_1607,8357,AIUB
mohammod,aiub_author_1608,8327,AIUB
humaira,aiub_author_1609,7411,AIUB
haque,aiub_author_161,7025,AIUB
fahad,aiub_author_1610,7288,AIUB
abdul,aiub_author_1611,271,AIUB
habib,aiub_author_1612,7778,AIUB
saidul,aiub_author_1614,7973,AIUB
mohammad,aiub_author_1615,8075,AIUB
nurun,aiub_author_1616,8231,AIUB
ohtani,aiub_author_1617,8391,AIUB
nakamura,aiub_author_1618,7750,AIUB
koinuma,aiub_author_1619,8031,AIUB
nishat,aiub_author_162,7669,AIUB
shinya,aiub_author_1620,8565,AIUB
alamgir,aiub_author_1621,2975,AIUB
israt,aiub_author_1622,7447,AIUB
uddin,aiub_author_1623,8037,AIUB
khan,aiub_author_1624,8812,AIUB
khan,aiub_author_1624,UID_7834,AIUB
taimur,aiub_author_1625,7229,AIUB
zubair,aiub_author_1626,7617,AIUB
hussain,aiub_author_1627,6728,AIUB
fakhrul,aiub_author_1628,6998,AIUB
zubair,aiub_author_1629,7693,AIUB
tarif,aiub_author_163,7259,AIUB
rubayyat,aiub_author_1630,8382,AIUB
fakhrul,aiub_author_1631,6998,AIUB
iftekharul,aiub_author_1632,7783,AIUB
abid-ar-rafi,aiub_author_1633,7767,AIUB
sushanta,aiub_author_1635,8643,AIUB
islam,aiub_author_1636,7480,AIUB
ahmed,aiub_author_1637,7558,AIUB
jahan,aiub_author_1638,7423,AIUB
moniruzzaman,aiub_author_1639,7592,AIUB
mukhopadhyay,aiub_author_164,8263,AIUB
saha,aiub_author_1640,7081,AIUB
saha,aiub_author_1640,UID_7835,AIUB
bhoumik,aiub_author_1641,8199,AIUB
monrat,aiub_author_1642,6803,AIUB
mamun,aiub_author_1643,7741,AIUB
tanveer,aiub_author_1644,8676,AIUB
saifuddin,aiub_author_1645,7823,AIUB
jasim,aiub_author_1646,7787,AIUB
perveg,aiub_author_1647,7809,AIUB
mohammad,aiub_author_1648,8047,AIUB
mustafa,aiub_author_1649,8340,AIUB
hossain,aiub_author_165,7694,AIUB
chandra,aiub_author_1650,7116,AIUB
yusuf,aiub_author_1651,8011,AIUB
karim,aiub_author_1652,8315,AIUB
khalid,aiub_author_1653,7679,AIUB
mustafa,aiub_author_1654,8316,AIUB
bhuiyan,aiub_author_1655,8450,AIUB
nahid,aiub_author_1656,6722,AIUB
hossain,aiub_author_1657,7646,AIUB
mahfuzur,aiub_author_1658,7730,AIUB
naqib,aiub_author_1659,8447,AIUB
hossain,aiub_author_166,7690,AIUB
afsana,aiub_author_1660,7620,AIUB
borhan,aiub_author_1661,7625,AIUB
jahida,aiub_author_1662,7468,AIUB
sarkar,aiub_author_1663,7739,AIUB
lutfor,aiub_author_1664,6821,AIUB
shahin,aiub_author_1665,7504,AIUB
rahman,aiub_author_1666,6706,AIUB
begum,aiub_author_1667,7088,AIUB
bilkis,aiub_author_1668,7104,AIUB
jahan,aiub_author_1669,8399,AIUB
jahan,aiub_author_1669,UID_7836,AIUB
khan,aiub_author_167,7666,AIUB
liton,aiub_author_1670,7594,AIUB
rutaba,aiub_author_1672,8390,AIUB
morenza-cinos,aiub_author_1673,7744,AIUB
carreras,aiub_author_1674,7041,AIUB
rafael,aiub_author_1675,7016,AIUB
rashied,aiub_author_1676,8104,AIUB
musfiqur,aiub_author_1677,7945,AIUB
krishna,aiub_author_1678,7499,AIUB
mridha,aiub_author_1679,7632,AIUB
sikder,aiub_author_168,8440,AIUB
anisul,aiub_author_1681,6737,AIUB
alamgir,aiub_author_1682,2975,AIUB
miah,aiub_author_1684,7597,AIUB
bhowmik,aiub_author_1686,6788,AIUB
imran,aiub_author_1687,7580,AIUB
rahman,aiub_author_1688,7367,AIUB
karmaker,aiub_author_1689,6693,AIUB
tanmoy,aiub_author_169,8674,AIUB
islam,aiub_author_1690,7585,AIUB
islam,aiub_author_1690,UID_7837,AIUB
karmaker,aiub_author_1691,7137,AIUB
sabeth,aiub_author_1693,8462,AIUB
sabeth,aiub_author_1693,UID_7838,AIUB
farzana,aiub_author_1694,7065,AIUB
farzana,aiub_author_1694,7065,AIUB
serajul,aiub_author_1695,7986,AIUB
endo,aiub_author_1696,7272,AIUB
endo,aiub_author_1696,7272,AIUB
tadashi,aiub_author_1697,8661,AIUB
tadashi,aiub_author_1697,UID_7841,AIUB
ohta,aiub_author_1698,8246,AIUB
ohta,aiub_author_1698,UID_7842,AIUB
nobuhiro,aiub_author_1699,8218,AIUB
istiaq,aiub_author_17,7904,AIUB
suravi,aiub_author_170,8640,AIUB
kalpoma,aiub_author_1700,7199,AIUB
shelley,aiub_author_1701,7188,AIUB
bhowmik,aiub_author_1702,6788,AIUB
nabila,aiub_author_1703,8168,AIUB
hossain,aiub_author_1705,7095,AIUB
mahmud,aiub_author_1706,7668,AIUB
musfiqur,aiub_author_1707,7946,AIUB
mamun,aiub_author_1708,7635,AIUB
el-aty,aiub_author_1709,6736,AIUB
jong-hyouk,aiub_author_1710,7490,AIUB
ho-chul,aiub_author_1711,7403,AIUB
nilufar,aiub_author_1712,8213,AIUB
tashmiah,aiub_author_1713,8686,AIUB
pinto,aiub_author_1714,8276,AIUB
pinto,aiub_author_1714,UID_7843,AIUB
d.,aiub_author_1715,7138,AIUB
d.,aiub_author_1715,7138,AIUB
olmos,aiub_author_1716,8249,AIUB
olmos,aiub_author_1716,UID_7845,AIUB
i.,aiub_author_1717,7418,AIUB
i.,aiub_author_1717,UID_7846,AIUB
banshal,aiub_author_1718,7090,AIUB
banshal,aiub_author_1718,7090,AIUB
s.k.,aiub_author_1719,8448,AIUB
s.k.,aiub_author_1719,UID_7848,AIUB
rafiqul,aiub_author_172,7961,AIUB
singhal,aiub_author_1720,8584,AIUB
singhal,aiub_author_1720,UID_7849,AIUB
sultana,aiub_author_1721,8442,AIUB
islam,aiub_author_1722,8420,AIUB
mamun,aiub_author_1723,6721,AIUB
chandra,aiub_author_1724,7116,AIUB
pettersen,aiub_author_1725,7279,AIUB
ferdous,aiub_author_1726,7365,AIUB
kalvøy,aiub_author_1727,7366,AIUB
sharmin,aiub_author_1729,6798,AIUB
preetom,aiub_author_1730,7239,AIUB
mahbubul,aiub_author_1731,7203,AIUB
mehnaz,aiub_author_1732,8020,AIUB
shamsur,aiub_author_1733,7993,AIUB
muhammad,aiub_author_1734,8130,AIUB
gregory,aiub_author_1737,7360,AIUB
rahman,aiub_author_1738,7474,AIUB
gluyas,aiub_author_1739,7492,AIUB
iftekharul,aiub_author_174,7209,AIUB
dmitry,aiub_author_1740,7174,AIUB
judith,aiub_author_1741,7497,AIUB
paul,aiub_author_1742,8269,AIUB
sultana,aiub_author_1743,7749,AIUB
majadi,aiub_author_1744,8195,AIUB
lazima,aiub_author_1745,7571,AIUB
shamim,aiub_author_1746,8547,AIUB
sumaya,aiub_author_1747,8634,AIUB
intiaz-ud-din,aiub_author_1748,7555,AIUB
imtiaz-ud-din,aiub_author_1749,7511,AIUB
rafiqul,aiub_author_175,8303,AIUB
bhuiyan,aiub_author_1750,8450,AIUB
shamim,aiub_author_1751,8546,AIUB
fahin,aiub_author_1752,8644,AIUB
afroza,aiub_author_1753,6778,AIUB
yeaminar,aiub_author_1754,8836,AIUB
azizul,aiub_author_1755,7078,AIUB
farhan,aiub_author_1756,8098,AIUB
hira,aiub_author_1758,7398,AIUB
chowdhury,aiub_author_1759,7012,AIUB
kamruddin,aiub_author_176,7525,AIUB
ansary,aiub_author_1760,7848,AIUB
jakir,aiub_author_1761,7906,AIUB
hossain,aiub_author_1762,8591,AIUB
farhana,aiub_author_1763,7308,AIUB
siddique,aiub_author_1764,7556,AIUB
dhiman,aiub_author_1765,7157,AIUB
hassan,aiub_author_1766,7590,AIUB
borhan,aiub_author_1767,7582,AIUB
mushfiq,aiub_author_1768,8161,AIUB
asraful,aiub_author_1769,7508,AIUB
alfarhood,aiub_author_177,6828,AIUB
nahid,aiub_author_1770,7718,AIUB
hossain,aiub_author_1771,8038,AIUB
mahfuzur,aiub_author_1772,7729,AIUB
kawser,aiub_author_1773,7535,AIUB
shekha,aiub_author_1774,8770,AIUB
hossain,aiub_author_1775,7869,AIUB
hashem,aiub_author_1776,7644,AIUB
siddiquee,aiub_author_1777,7557,AIUB
sharmeen,aiub_author_1778,8466,AIUB
reazul,aiub_author_178,7967,AIUB
mijanur,aiub_author_1780,7800,AIUB
muhammad,aiub_author_1783,7551,AIUB
mohammad,aiub_author_1784,8063,AIUB
bodrunnesa,aiub_author_1786,7108,AIUB
ishteaque,aiub_author_1788,8646,AIUB
rezwan,aiub_author_1789,8356,AIUB
mayesha,aiub_author_179,7759,AIUB
shahriar,aiub_author_1790,7249,AIUB
tasnim,aiub_author_18,8649,AIUB
kamrujjaman,aiub_author_180,7910,AIUB
ishrat,aiub_author_181,7441,AIUB
biswas,aiub_author_182,7346,AIUB
mostafiz,aiub_author_183,8323,AIUB
bikash,aiub_author_184,7103,AIUB
khandaker,aiub_author_185,7549,AIUB
abdul,aiub_author_186,271,AIUB
fahmida,aiub_author_187,7297,AIUB
mortuza,aiub_author_188,7942,AIUB
shalini,aiub_author_189,8545,AIUB
sristy,aiub_author_19,8603,AIUB
maleque,aiub_author_190,7542,AIUB
mridha,aiub_author_191,7696,AIUB
kanagarathinam,aiub_author_192,7531,AIUB
noorhozaimi,aiub_author_194,8221,AIUB
debajyoti,aiub_author_195,6978,AIUB
mohammad,aiub_author_196,8084,AIUB
muhammad,aiub_author_197,8151,AIUB
ullah,aiub_author_198,7972,AIUB
mohsin,aiub_author_199,7940,AIUB
khatun,aiub_author_2,7616,AIUB
razuan,aiub_author_20,8343,AIUB
muhammadfiroz,aiub_author_200,8152,AIUB
dunrenche,aiub_author_201,7252,AIUB
rajini,aiub_author_202,7084,AIUB
sadia,aiub_author_203,7537,AIUB
jahangir,aiub_author_204,7053,AIUB
khondokar,aiub_author_205,7552,AIUB
mahedi,aiub_author_206,7725,AIUB
manzurul,aiub_author_207,7930,AIUB
mahfuza,aiub_author_209,7206,AIUB
mukter,aiub_author_210,8155,AIUB
wong,aiub_author_211,8822,AIUB
ferdows,aiub_author_212,6832,AIUB
tzirtzilakis,aiub_author_213,7255,AIUB
hossain,aiub_author_214,7952,AIUB
al-amin,aiub_author_215,7769,AIUB
mistry,aiub_author_216,7142,AIUB
safran,aiub_author_217,7682,AIUB
alfarhood,aiub_author_218,6828,AIUB
keya,aiub_author_220,6730,AIUB
kabir,aiub_author_221,7647,AIUB
shammey,aiub_author_222,8173,AIUB
hasib,aiub_author_224,7547,AIUB
towhid,aiub_author_225,8230,AIUB
faruk,aiub_author_226,7515,AIUB
jubayer,aiub_author_227,7496,AIUB
shovon,aiub_author_228,7676,AIUB
mozumder,aiub_author_229,8422,AIUB
helal,aiub_author_23,7898,AIUB
pal,aiub_author_230,8242,AIUB
asai,aiub_author_231,8172,AIUB
mridha,aiub_author_232,7512,AIUB
uddin,aiub_author_233,7654,AIUB
shin,aiub_author_234,7458,AIUB
shin,aiub_author_234,UID_7738,AIUB
mohammad,aiub_author_236,8046,AIUB
zabir,aiub_author_237,8847,AIUB
zabir,aiub_author_237,UID_7739,AIUB
anwary,aiub_author_238,249,AIUB
muhammad,aiub_author_239,8132,AIUB
khandaker,aiub_author_24,7758,AIUB
hossain,aiub_author_240,7829,AIUB
vassallo,aiub_author_241,7007,AIUB
ghimire,aiub_author_242,8418,AIUB
aran,aiub_author_243,6724,AIUB
aran,aiub_author_243,UID_7740,AIUB
hosen,aiub_author_245,7405,AIUB
hosen,aiub_author_245,UID_7741,AIUB
sabbir,aiub_author_246,8459,AIUB
sabbir,aiub_author_246,UID_7742,AIUB
jannatul,aiub_author_247,7477,AIUB
ayman,aiub_author_248,7075,AIUB
aloke,aiub_author_249,527,AIUB
mohammad,aiub_author_25,8054,AIUB
hussen,aiub_author_250,6977,AIUB
islam,aiub_author_251,7442,AIUB
islam,aiub_author_251,UID_7743,AIUB
reazul,aiub_author_252,7966,AIUB
dunren,aiub_author_253,6980,AIUB
jubaer,aiub_author_255,7860,AIUB
nabobi,aiub_author_256,7948,AIUB
mustavi,aiub_author_257,8126,AIUB
shahriar,aiub_author_258,8009,AIUB
tanvir,aiub_author_259,8677,AIUB
nur-e-alam,aiub_author_26,8071,AIUB
chakraborty,aiub_author_260,8291,AIUB
santanu,aiub_author_261,8499,AIUB
tanjimul,aiub_author_263,8005,AIUB
shahid,aiub_author_264,8535,AIUB
fatema,aiub_author_265,7326,AIUB
humayra,aiub_author_266,7413,AIUB
ehasanul,aiub_author_267,7885,AIUB
shethil,aiub_author_268,8563,AIUB
ayesha,aiub_author_269,7071,AIUB
mohiuddin,aiub_author_270,7638,AIUB
abdullah,aiub_author_271,6764,AIUB
shidujaman,aiub_author_272,8081,AIUB
yahaya,aiub_author_273,8832,AIUB
kamaluddeen,aiub_author_274,7523,AIUB
hussain,aiub_author_275,7069,AIUB
razali,aiub_author_276,8342,AIUB
salisu,aiub_author_277,8485,AIUB
naseer,aiub_author_278,8189,AIUB
abubakr,aiub_author_279,3462,AIUB
islam,aiub_author_28,7970,AIUB
shrabonti,aiub_author_280,8571,AIUB
abdul,aiub_author_281,271,AIUB
sultana,aiub_author_282,8683,AIUB
abhijit,aiub_author_283,6775,AIUB
jainal,aiub_author_284,7905,AIUB
khadizatul,aiub_author_285,7546,AIUB
hossain,aiub_author_286,8461,AIUB
rahman,aiub_author_287,8328,AIUB
ibrahim,aiub_author_288,7900,AIUB
sufian,aiub_author_289,6784,AIUB
khan,aiub_author_29,7642,AIUB
rashidul,aiub_author_290,8341,AIUB
sohidul,aiub_author_291,8000,AIUB
sajjad,aiub_author_292,7977,AIUB
mohammad,aiub_author_293,8077,AIUB
foysal,aiub_author_294,7338,AIUB
sultana,aiub_author_295,7314,AIUB
noorhuzaimi,aiub_author_297,8222,AIUB
debajyoti,aiub_author_298,6978,AIUB
debajyoti,aiub_author_299,6978,AIUB
parveen,aiub_author_3,8175,AIUB
sarowar,aiub_author_30,7982,AIUB
mozahar,aiub_author_300,7220,AIUB
ullah,aiub_author_301,7225,AIUB
hiroaki,aiub_author_302,7401,AIUB
mahjabin,aiub_author_303,7731,AIUB
kungen,aiub_author_304,7561,AIUB
yoshimine,aiub_author_305,7026,AIUB
shahriar,aiub_author_307,8321,AIUB
katibur,aiub_author_308,8588,AIUB
sharfuddin,aiub_author_309,8555,AIUB
rahman,aiub_author_31,7652,AIUB
muntarina,aiub_author_310,7528,AIUB
mustafa,aiub_author_311,8324,AIUB
sumaita,aiub_author_312,8627,AIUB
mohammad,aiub_author_313,8083,AIUB
shakhawat,aiub_author_314,7831,AIUB
mahmudur,aiub_author_315,7921,AIUB
mahbubul,aiub_author_316,7657,AIUB
mohammad,aiub_author_317,8058,AIUB
mahady,aiub_author_318,7722,AIUB
hossain,aiub_author_319,7883,AIUB
mahbubul,aiub_author_32,7656,AIUB
ksibi,aiub_author_320,6830,AIUB
jamjoom,aiub_author_321,8105,AIUB
zahid,aiub_author_322,8852,AIUB
abdus,aiub_author_323,6995,AIUB
parveen,aiub_author_324,7241,AIUB
nasim,aiub_author_325,8431,AIUB
sharmin,aiub_author_326,8557,AIUB
samira,aiub_author_327,8492,AIUB
kalam,aiub_author_328,7862,AIUB
parveen,aiub_author_329,8353,AIUB
aliuzzaman,aiub_author_33,7621,AIUB
anika,aiub_author_330,622,AIUB
akinul,aiub_author_331,7189,AIUB
sumaya,aiub_author_332,8123,AIUB
mahjabin,aiub_author_333,7247,AIUB
m.t.,aiub_author_334,7716,AIUB
s.m.h.,aiub_author_335,8456,AIUB
elahe,aiub_author_336,7695,AIUB
jahan,aiub_author_337,7374,AIUB
rahman,aiub_author_338,7697,AIUB
nandi,aiub_author_339,7143,AIUB
smirani,aiub_author_340,7567,AIUB
ahmed,aiub_author_341,7507,AIUB
f.m.,aiub_author_342,7284,AIUB
moni,aiub_author_343,7686,AIUB
utshab,aiub_author_344,8795,AIUB
sanjary,aiub_author_345,7388,AIUB
kakon,aiub_author_346,7521,AIUB
ajmayeen,aiub_author_347,6813,AIUB
nandi,aiub_author_348,7165,AIUB
mahmud,aiub_author_349,8401,AIUB
ashraful,aiub_author_35,7064,AIUB
mamun,aiub_author_350,7791,AIUB
mohammad,aiub_author_351,8057,AIUB
al-zahrani,aiub_author_352,7289,AIUB
kawsar,aiub_author_353,7533,AIUB
francis,aiub_author_354,7339,AIUB
howlader,aiub_author_355,8590,AIUB
tushar,aiub_author_356,8782,AIUB
aishwarjyo,aiub_author_357,6811,AIUB
mortuja,aiub_author_358,7356,AIUB
mohammad,aiub_author_359,8464,AIUB
jahangir,aiub_author_36,8010,AIUB
chowdhury,aiub_author_360,7012,AIUB
niloy,aiub_author_361,8211,AIUB
nazim,aiub_author_362,7951,AIUB
sikder,aiub_author_363,6805,AIUB
william,aiub_author_364,8821,AIUB
rafsun,aiub_author_365,7810,AIUB
tohidul,aiub_author_366,7840,AIUB
saquib,aiub_author_367,8501,AIUB
mohammed,aiub_author_368,8094,AIUB
patwary,aiub_author_369,7764,AIUB
chowdhury,aiub_author_37,7012,AIUB
mohsin,aiub_author_370,8100,AIUB
chowdhury,aiub_author_371,7012,AIUB
mohammad,aiub_author_372,8048,AIUB
mohammad,aiub_author_373,8066,AIUB
mohammad,aiub_author_374,8062,AIUB
jamal,aiub_author_375,6983,AIUB
sagar,aiub_author_376,8468,AIUB
shahjahan,aiub_author_377,7990,AIUB
angkita,aiub_author_378,7033,AIUB
parvez,aiub_author_379,7931,AIUB
mohammad,aiub_author_38,8067,AIUB
hakim,aiub_author_380,7689,AIUB
abdussalam,aiub_author_381,6995,AIUB
ndikilar,aiub_author_382,7119,AIUB
abdullahi,aiub_author_383,6767,AIUB
khandaker,aiub_author_384,6994,AIUB
ayesha,aiub_author_385,7071,AIUB
mamun,aiub_author_386,7740,AIUB
islam,aiub_author_387,7444,AIUB
hossain,aiub_author_388,7409,AIUB
corrales,aiub_author_39,7745,AIUB
keya,aiub_author_390,7541,AIUB
keya,aiub_author_390,UID_7744,AIUB
ashfia,aiub_author_391,7061,AIUB
arpona,aiub_author_392,7056,AIUB
arpona,aiub_author_392,UID_7745,AIUB
sayefa,aiub_author_393,8508,AIUB
kabir,aiub_author_394,7518,AIUB
kabir,aiub_author_394,UID_7746,AIUB
muhammad,aiub_author_395,8141,AIUB
mridha,aiub_author_396,7009,AIUB
jim,aiub_author_397,7457,AIUB
hosain,aiub_author_398,7684,AIUB
askarh,aiub_author_4,7397,AIUB
kousiouris,aiub_author_40,7350,AIUB
hasib,aiub_author_400,7510,AIUB
safran,aiub_author_401,7683,AIUB
jahin,aiub_author_402,7472,AIUB
jahin,aiub_author_402,UID_7747,AIUB
abrar,aiub_author_403,327,AIUB
shovon,aiub_author_404,8569,AIUB
shovon,aiub_author_404,UID_7748,AIUB
hossain,aiub_author_405,7828,AIUB
saiful,aiub_author_406,7975,AIUB
shin,aiub_author_407,8564,AIUB
shin,aiub_author_407,UID_7749,AIUB
jungpil,aiub_author_408,7501,AIUB
jungpil,aiub_author_408,UID_7750,AIUB
mridha,aiub_author_409,8116,AIUB
mridha,aiub_author_409,UID_7751,AIUB
anagnostopoulos,aiub_author_41,7163,AIUB
okuyama,aiub_author_410,7630,AIUB
mohammad,aiub_author_412,8073,AIUB
parvin,aiub_author_413,8437,AIUB
n.c.,aiub_author_414,8178,AIUB
l.k.,aiub_author_415,7566,AIUB
ariful,aiub_author_416,7877,AIUB
antonin,aiub_author_417,7771,AIUB
hossain,aiub_author_418,7871,AIUB
md.al-,aiub_author_419,8012,AIUB
bithi,aiub_author_42,7346,AIUB
muhidul,aiub_author_420,8153,AIUB
hossain,aiub_author_421,7902,AIUB
mustak,aiub_author_422,8163,AIUB
md.,aiub_author_423,7842,AIUB
md.,aiub_author_423,UID_7752,AIUB
rifat,aiub_author_424,7969,AIUB
dunren,aiub_author_425,6979,AIUB
shakila,aiub_author_426,8544,AIUB
jahid,aiub_author_427,7467,AIUB
uddin,aiub_author_428,7485,AIUB
abdus,aiub_author_429,6995,AIUB
khan,aiub_author_43,8811,AIUB
atikur,aiub_author_430,7624,AIUB
zahid,aiub_author_431,8851,AIUB
das,aiub_author_432,7141,AIUB
hossain,aiub_author_433,7408,AIUB
bradley,aiub_author_434,7140,AIUB
habib,aiub_author_435,6999,AIUB
nafiz,aiub_author_436,8184,AIUB
michael,aiub_author_437,7519,AIUB
ismail,aiub_author_438,7903,AIUB
connie,aiub_author_439,7132,AIUB
uddin,aiub_author_44,7700,AIUB
asraf,aiub_author_440,7881,AIUB
forruque,aiub_author_442,8549,AIUB
sakib,aiub_author_443,7827,AIUB
mahfara,aiub_author_444,7726,AIUB
lameesa,aiub_author_445,6810,AIUB
shaila,aiub_author_446,8540,AIUB
tasfia,aiub_author_447,8685,AIUB
maliha,aiub_author_448,7737,AIUB
shafiullah,aiub_author_449,7353,AIUB
jahidul,aiub_author_45,7471,AIUB
muyeen,aiub_author_450,8589,AIUB
jafor,aiub_author_451,7859,AIUB
hussen,aiub_author_452,7873,AIUB
abdullah,aiub_author_454,7317,AIUB
chaity,aiub_author_455,8650,AIUB
rubina,aiub_author_456,8384,AIUB
akinul,aiub_author_457,6817,AIUB
kishor,aiub_author_458,7915,AIUB
muhammad,aiub_author_459,8129,AIUB
shareef,aiub_author_46,7733,AIUB
sadi,aiub_author_460,7820,AIUB
nasim,aiub_author_461,8191,AIUB
reazul,aiub_author_462,7815,AIUB
munzirul,aiub_author_463,8158,AIUB
mustak,aiub_author_464,8164,AIUB
rifat,aiub_author_465,8361,AIUB
rifat,aiub_author_465,UID_7753,AIUB
mridha,aiub_author_466,8118,AIUB
alfarhood,aiub_author_467,6828,AIUB
safran,aiub_author_468,8467,AIUB
che,aiub_author_469,7118,AIUB
che,aiub_author_469,UID_7754,AIUB
rubel,aiub_author_47,8383,AIUB
mahmud,aiub_author_470,8587,AIUB
tofayet,aiub_author_471,8766,AIUB
basak,aiub_author_473,711,AIUB
mohammed,aiub_author_474,8097,AIUB
ohiduzzaman,aiub_author_475,7808,AIUB
khan,aiub_author_476,8041,AIUB
khan,aiub_author_477,7517,AIUB
khan,aiub_author_477,UID_7755,AIUB
sayma,aiub_author_478,8509,AIUB
muhammad,aiub_author_479,8146,AIUB
sajeda,aiub_author_48,8476,AIUB
idris,aiub_author_481,7076,AIUB
emeroylariffion,aiub_author_482,8275,AIUB
debashish,aiub_author_484,7152,AIUB
mamunur,aiub_author_485,7792,AIUB
sumon,aiub_author_486,7837,AIUB
gul,aiub_author_487,7082,AIUB
gul,aiub_author_487,7082,AIUB
m.s.,aiub_author_488,7714,AIUB
rahaman,aiub_author_489,7673,AIUB
habib,aiub_author_49,7895,AIUB
periyasami,aiub_author_490,7343,AIUB
ahmad,aiub_author_491,7370,AIUB
shafiullah,aiub_author_492,8530,AIUB
ilyas,aiub_author_493,7426,AIUB
fayz-al-asad,aiub_author_494,7891,AIUB
goni,aiub_author_495,7373,AIUB
goni,aiub_author_495,7373,AIUB
khanom,aiub_author_496,7281,AIUB
khaleque*,aiub_author_497,8660,AIUB
hasibul,aiub_author_498,8402,AIUB
giovanni,aiub_author_499,7351,AIUB
manzurul,aiub_author_5,7927,AIUB
hamid,aiub_author_50,7380,AIUB
matrone,aiub_author_500,7286,AIUB
alessandra,aiub_author_501,6827,AIUB
giuseppe,aiub_author_502,7352,AIUB
angela,aiub_author_503,7032,AIUB
rahnuma,aiub_author_504,8329,AIUB
bortolus,aiub_author_505,8370,AIUB
michele,aiub_author_506,8029,AIUB
annalisa,aiub_author_507,7042,AIUB
mridha,aiub_author_508,8026,AIUB
ashfia,aiub_author_509,7062,AIUB
ismail,aiub_author_51,7446,AIUB
hasibul,aiub_author_510,7390,AIUB
saifur,aiub_author_511,7824,AIUB
abdul,aiub_author_512,271,AIUB
das,aiub_author_513,7402,AIUB
das,aiub_author_513,7453,AIUB
mortuza,aiub_author_514,7804,AIUB
mostafizur,aiub_author_515,7593,AIUB
mahfuz,aiub_author_516,7728,AIUB
sikder,aiub_author_517,7715,AIUB
sardar,aiub_author_518,7420,AIUB
m.n.i.,aiub_author_519,7709,AIUB
chowdhury,aiub_author_52,7012,AIUB
rahman,aiub_author_520,7712,AIUB
tarek,aiub_author_521,8411,AIUB
faruque,aiub_author_522,7515,AIUB
haque1,aiub_author_528,8829,AIUB
saiful,aiub_author_529,8472,AIUB
abdullah,aiub_author_53,7890,AIUB
mahbuba,aiub_author_530,7724,AIUB
mosaddeq,aiub_author_531,8435,AIUB
farzana,aiub_author_532,7065,AIUB
biswas,aiub_author_534,7346,AIUB
paul,aiub_author_535,8174,AIUB
saha,aiub_author_536,7144,AIUB
saha,aiub_author_536,UID_7760,AIUB
ahmed,aiub_author_537,8654,AIUB
mahmud,aiub_author_538,7015,AIUB
kamruddin,aiub_author_539,7197,AIUB
rifat,aiub_author_54,8359,AIUB
pritam,aiub_author_540,8296,AIUB
md.ismail,aiub_author_541,8013,AIUB
sarkar,aiub_author_542,7968,AIUB
mohammad,aiub_author_543,8076,AIUB
mohammad,aiub_author_544,8848,AIUB
muhammad,aiub_author_545,8142,AIUB
aklima,aiub_author_546,6820,AIUB
chandra,aiub_author_547,7116,AIUB
rashedul,aiub_author_548,7964,AIUB
watanobe,aiub_author_549,7027,AIUB
afroza,aiub_author_55,6778,AIUB
ahsanul,aiub_author_550,6806,AIUB
suman,aiub_author_551,8632,AIUB
jannatul,aiub_author_552,7478,AIUB
mridha,aiub_author_553,6989,AIUB
anima,aiub_author_554,7038,AIUB
