Author Name,Author ID
south korea more by vaiyapuri soundharrajan,AIUB_south_korea_more_by_vaiyapuri_soundharrajan
sristy shidul nath,AIUB_sristy_shidul_nath
sristy shidul nath and mahdi h. mirazand mahdi h. miraz,AIUB_sristy_shidul_nath_and_mahdi_h._mirazand_mahdi_h._miraz
suben kumer saha,AIUB_suben_kumer_saha
subir roy,AIUB_subir_roy
subrata banik,AIUB_subrata_banik
subrata das,AIUB_subrata_das
sujeendran menon,AIUB_sujeendran_menon
sujit bhattacharya,AIUB_sujit_bhattacharya
sujoy c. das,AIUB_sujoy_c._das
sujoy chandra das,AIUB_sujoy_chandra_das
sukumar senthilkumar,AIUB_sukumar_senthilkumar
sultan abu saleh mahmud1,AIUB_sultan_abu_saleh_mahmud1
sultan alfarhood,AIUB_sultan_alfarhood
sultan alfarhood & m. f. mridha,AIUB_sultan_alfarhood_&_m._f._mridha
sultan alfarhood and mejdl safran,AIUB_sultan_alfarhood_and_mejdl_safran
sultanul arifeen hamim,AIUB_sultanul_arifeen_hamim
sumaita binte shorif,AIUB_sumaita_binte_shorif
sumaiya,AIUB_sumaiya
sumaiya ashreen,AIUB_sumaiya_ashreen
sumaiya rahman eva,AIUB_sumaiya_rahman_eva
sumaiya sultana,AIUB_sumaiya_sultana
suman saha,AIUB_suman_saha
suman sarka,AIUB_suman_sarka
sumaya mahbub,AIUB_sumaya_mahbub
sumi akter,AIUB_sumi_akter
sumya sultana meem,AIUB_sumya_sultana_meem
sungjin kim,AIUB_sungjin_kim
sungjin kim†,AIUB_sungjin_kim†
sungoh kwon,AIUB_sungoh_kwon
suravi islam,AIUB_suravi_islam
suresh kumar singh,AIUB_suresh_kumar_singh
susenjit sarkar,AIUB_susenjit_sarkar
sushanta acharjee,AIUB_sushanta_acharjee
syed fahin ahmed,AIUB_syed_fahin_ahmed
syed inayat ali shah,AIUB_syed_inayat_ali_shah
syed ishteaque ahmed,AIUB_syed_ishteaque_ahmed
syed jamal ahmed,AIUB_syed_jamal_ahmed
syed nafiul shefat,AIUB_syed_nafiul_shefat
syeda anika tasnim,AIUB_syeda_anika_tasnim
syma kamal chaity,AIUB_syma_kamal_chaity
t.,AIUB_t.
t. a. bhuiyan,AIUB_t._a._bhuiyan
t. ahmed,AIUB_t._ahmed
t. akter,AIUB_t._akter
t. b. shams,AIUB_t._b._shams
t. islam,AIUB_t._islam
t. naveen reddy,AIUB_t._naveen_reddy
t. rahman,AIUB_t._rahman
t. s. khaleque*,AIUB_t._s._khaleque*
tadashi,AIUB_tadashi
tahseen asma meem,AIUB_tahseen_asma_meem
taimur ahad,AIUB_taimur_ahad
taiyaba shadaka rafa,AIUB_taiyaba_shadaka_rafa
tajnin rahman,AIUB_tajnin_rahman
takaaki sato2,AIUB_takaaki_sato2
takashi toyao,AIUB_takashi_toyao
talha bin sarwar,AIUB_talha_bin_sarwar
tamanna zaman bristy,AIUB_tamanna_zaman_bristy
tania rahman,AIUB_tania_rahman
tanjim mahmud rakin,AIUB_tanjim_mahmud_rakin
tanjim siddiqua,AIUB_tanjim_siddiqua
tanmoy ghosh,AIUB_tanmoy_ghosh
tanmoy kumar ghosh,AIUB_tanmoy_kumar_ghosh
tanu shree roy and a a mamun,AIUB_tanu_shree_roy_and_a_a_mamun
tanveer ahmed bhuiyan,AIUB_tanveer_ahmed_bhuiyan
tanvir ahmed,AIUB_tanvir_ahmed
tanvir noor baig and k. siddique-e rabbani,AIUB_tanvir_noor_baig_and_k._siddique-e_rabbani
tanweer hussain,AIUB_tanweer_hussain
tanzia zerin khan; salma parvin,AIUB_tanzia_zerin_khan;_salma_parvin
tanzila hasan,AIUB_tanzila_hasan
tanzila mehenaz,AIUB_tanzila_mehenaz
tanzin sultana,AIUB_tanzin_sultana
tarikul islam,AIUB_tarikul_islam
tasfia farah,AIUB_tasfia_farah
tashmiah tamzid anannya,AIUB_tashmiah_tamzid_anannya
tasmia sa and hossain mg. 2023.,AIUB_tasmia_sa_and_hossain_mg._2023.
tasnim rahman,AIUB_tasnim_rahman
tasnuva ferdous2,AIUB_tasnuva_ferdous2
tasriva sikandar,AIUB_tasriva_sikandar
tasveer bég,AIUB_tasveer_bég
tateishi,AIUB_tateishi
tee connie,AIUB_tee_connie
teta stamati,AIUB_teta_stamati
tofayet sultan,AIUB_tofayet_sultan
tohedul islam,AIUB_tohedul_islam
tonima mustafa,AIUB_tonima_mustafa
tonima mustafa1*,AIUB_tonima_mustafa1*
tonny shekha kar,AIUB_tonny_shekha_kar
toshifumi iimori,AIUB_toshifumi_iimori
toufiq ahmed tanna1,AIUB_toufiq_ahmed_tanna1
touhid bhuiyan,AIUB_touhid_bhuiyan
trishna roy1,AIUB_trishna_roy1
tumian mohammad rabiul islam∗,AIUB_tumian_mohammad_rabiul_islam∗
tusar das,AIUB_tusar_das
tusar saha,AIUB_tusar_saha
tushar biswas,AIUB_tushar_biswas
u ali,AIUB_u_ali
u.,AIUB_u.
uddin,AIUB_uddin
uddin shihab,AIUB_uddin_shihab
uma chakraborty,AIUB_uma_chakraborty
umair ali,AIUB_umair_ali
ummay ayesha,AIUB_ummay_ayesha
umme marzia haque,AIUB_umme_marzia_haque
utshab das,AIUB_utshab_das
v.k.,AIUB_v.k.
vaibhav bhatnagar,AIUB_vaibhav_bhatnagar
vaiyapuri soundharrajan,AIUB_vaiyapuri_soundharrajan
vaiyapuri soundharrajanvaiyapuri soundharrajan department of materials science and engineering,AIUB_vaiyapuri_soundharrajanvaiyapuri_soundharrajan_department_of_materials_science_and_engineering
vaiyapurisoundharrajan,AIUB_vaiyapurisoundharrajan
victor stany rozario,AIUB_victor_stany_rozario
vijayakumar varadarajan4,AIUB_vijayakumar_varadarajan4
vinod mathew,AIUB_vinod_mathew
vinod mathewvinod mathew department of materials science and engineering,AIUB_vinod_mathewvinod_mathew_department_of_materials_science_and_engineering
vinod mathew†‡,AIUB_vinod_mathew†‡
vivek kumar singh,AIUB_vivek_kumar_singh
vivek mehta,AIUB_vivek_mehta
w al-kouz,AIUB_w_al-kouz
w. a. khan,AIUB_w._a._khan
wa khan,AIUB_wa_khan
wadud,AIUB_wadud
wadud m. a. h.,AIUB_wadud_m._a._h.
wan ming,AIUB_wan_ming
wardah saleh,AIUB_wardah_saleh
wardah saleh and shahrin chowdhury,AIUB_wardah_saleh_and_shahrin_chowdhury
watanobe,AIUB_watanobe
wenyu chen,AIUB_wenyu_chen
william ghann,AIUB_william_ghann
wong hin yong,AIUB_wong_hin_yong
xianghui qi,AIUB_xianghui_qi
xiao gao,AIUB_xiao_gao
xiao yu,AIUB_xiao_yu
y haque,AIUB_y_haque
y haque1 and s m sharafuddin1,AIUB_y_haque1_and_s_m_sharafuddin1
y. hoque,AIUB_y._hoque
y. kim,AIUB_y._kim
yahaya saadu itas,AIUB_yahaya_saadu_itas
yan xiao,AIUB_yan_xiao
yang-kook sun,AIUB_yang-kook_sun
yang-kook sun∥orcid,AIUB_yang-kook_sun∥orcid
yeaminar rashid,AIUB_yeaminar_rashid
yeasmin,AIUB_yeasmin
ym chu,AIUB_ym_chu
yongsheng liu,AIUB_yongsheng_liu
yuan jing,AIUB_yuan_jing
yusuf valentino kaneti,AIUB_yusuf_valentino_kaneti
yutaka,AIUB_yutaka
yutaka watanobe,AIUB_yutaka_watanobe
yutian tang,AIUB_yutian_tang
yuting wang,AIUB_yuting_wang
z. hossain,AIUB_z._hossain
zabir,AIUB_zabir
zabir mohammad,AIUB_zabir_mohammad
zafril rizal m. azmi,AIUB_zafril_rizal_m._azmi
zahan,AIUB_zahan
zahid hasan,AIUB_zahid_hasan
zahid ullah,AIUB_zahid_ullah
zasmin haque,AIUB_zasmin_haque
zeba labiba,AIUB_zeba_labiba
zen maeno,AIUB_zen_maeno
zen maeno and ken-ichi shimizu,AIUB_zen_maeno_and_ken-ichi_shimizu
zerin hasan sahosh,AIUB_zerin_hasan_sahosh
zhen yang,AIUB_zhen_yang
zhiliang xiu†,AIUB_zhiliang_xiu†
zhiyi song,AIUB_zhiyi_song
ø g martinsen and j o høgetveit,AIUB_ø_g_martinsen_and_j_o_høgetveit
‡a muhammad hilmy alfaruqi,AIUB_‡a_muhammad_hilmy_alfaruqi
• nusrat jahan,AIUB_•_nusrat_jahan
∗ n. a. chowdhury,AIUB_∗_n._a._chowdhury
▪ subrata das,AIUB_▪_subrata_das
