Author Name,Author ID,UID
Shahriar,buet_author_1332,1119
Zuhair,buet_author_1333,1560
Monirul,buet_author_1334,1561
Abderrahmane,buet_author_1335,1562
Yeasir,buet_author_1340,1563
Mohaimenul,buet_author_1345,1564
Bhattacharjee,buet_author_1346,1279
Uddin,buet_author_1347,1033
Yuan-Fang,buet_author_1348,1565
Benchmarks,buet_author_1350,1566
Raihanul,buet_author_1352,1567
Mina,buet_author_1355,1568
Dipannoy,buet_author_1356,1569
Clifton,buet_author_1357,1570
Zhou,buet_author_1358,1492
Abdullah,buet_author_1359,1092
Haider,buet_author_1360,1416
Jianguo,buet_author_1361,1571
Walid,buet_author_1362,1572
Fast,buet_author_1363,1573
Sebastian,buet_author_1371,1574
Mahendiran,buet_author_1372,1575
Alex,buet_author_1373,1576
Alexandros,buet_author_1374,1577
Madaan,buet_author_1375,1578
Mcmillan-major,buet_author_1376,1579
Shvets,buet_author_1377,1580
Upadhyay,buet_author_1378,1581
Bohnet,buet_author_1379,1582
Bingsheng,buet_author_1380,1583
Bryan,buet_author_1381,1584
Bhagavatula,buet_author_1382,1585
Chaobin,buet_author_1383,1586
Thomson,buet_author_1384,1587
C,buet_author_1385,1588
C,buet_author_1385,1588
Bashar,buet_author_1388,1014
Sakhawat,buet_author_1389,1339
hybridization,buet_author_139,1589
Mosaddekul,buet_author_1390,1590
Tasnim,buet_author_1391,1060
Naser,buet_author_1392,1591
Muhamad,buet_author_1393,1592
Sounds,buet_author_1397,1593
Rahman,buet_author_14,986
LSTM,buet_author_140,1594
LSTM,buet_author_140,1594
Laskar,buet_author_1412,1595
Mahmood,buet_author_1413,1596
Principles,buet_author_1415,1597
Montaser,buet_author_1418,1598
Pranta,buet_author_1423,1599
Khaleda,buet_author_1424,1600
International,buet_author_1427,1601
Muttaqueen,buet_author_1429,1602
Sohail,buet_author_143,1603
Abdullah,buet_author_1430,1092
Sajeed,buet_author_1431,1604
Mahim,buet_author_1432,1605
Ahmad,buet_author_1433,1217
Mohaimin,buet_author_1434,1606
Toosi,buet_author_144,1607
Privacy,buet_author_1446,1608
Privacy,buet_author_1446,1608
Hesham,buet_author_145,1609
Faisal,buet_author_1451,1120
Abdullah,buet_author_1453,1092
Malakar,buet_author_1454,1610
Fauhat,buet_author_1455,1611
Raihan,buet_author_1457,1230
Hossin,buet_author_1458,1612
Shahedul,buet_author_1460,1613
Biswas,buet_author_1461,1165
Arefin,buet_author_1462,1614
Tanmoy,buet_author_1463,1615
Shanjinur,buet_author_1464,1616
Farzia,buet_author_1465,1617
Measurement,buet_author_1467,1618
Samin,buet_author_1468,1619
Tarikul,buet_author_1471,1620
Athanassoulis,buet_author_1472,1621
James,buet_author_1475,1622
Kurtis,buet_author_1476,1623
Mihalcea,buet_author_1477,1624
Ibtehaz,buet_author_148,1145
Rahman,buet_author_1485,986
Rishadur,buet_author_1486,1625
Tripto,buet_author_1487,1626
Sajid,buet_author_1488,1627
Shakhawat,buet_author_149,1628
Kanak,buet_author_1495,1629
Suzzana,buet_author_1496,1630
Azmin,buet_author_1497,1631
Azmin,buet_author_1497,1631
Feroz,buet_author_1498,1632
Salim,buet_author_1499,1633
Sheikh,buet_author_15,1532
Rahman,buet_author_150,986
Quaium,buet_author_1500,1634
Chellappan,buet_author_1501,1065
Shohel,buet_author_1502,1635
Ajoy,buet_author_1503,1636
Hossain,buet_author_1504,1010
Narman,buet_author_1505,1541
Telecommunication,buet_author_1506,1637
optimization,buet_author_1510,1638
Chakravarty,buet_author_1512,1639
Imtiyaz,buet_author_1513,1640
Eshrak,buet_author_1514,1641
Minhaj,buet_author_1515,1642
Nasim,buet_author_1516,1643
Yeaseen,buet_author_1517,1644
Yeaser,buet_author_1518,1135
Dasgupta,buet_author_1519,1645
Subhadeep,buet_author_1520,1646
Staratzis,buet_author_1521,1647
Ashik,buet_author_1524,1648
Muhammad,buet_author_1525,1301
Abdus,buet_author_1526,1649
Jayaratna,buet_author_1527,1650
Sellis,buet_author_1528,1651
Caslon,buet_author_1529,1652
Chowdhury,buet_author_153,1032
Hossain,buet_author_1530,1010
Adnan,buet_author_1531,1653
Fazle,buet_author_1532,1654
Mehnaz,buet_author_1533,1655
Hossain,buet_author_1534,1010
Madhusudan,buet_author_1535,1656
Jannat,buet_author_1537,1259
Zeenat,buet_author_1539,1657
Amith,buet_author_154,1658
Moniruzzaman,buet_author_1540,1190
Bayzid,buet_author_1544,1659
Chakravarty,buet_author_1545,1639
Rahman,buet_author_1546,986
Real-Time,buet_author_1548,1660
Rashid,buet_author_1549,1022
akar,buet_author_155,1661
akar,buet_author_155,1661
Lingxiao,buet_author_1550,1662
Hua,buet_author_1551,1663
Hua,buet_author_1551,1663
Taniar,buet_author_1552,1664
Nazmus,buet_author_1553,1665
Ishmam,buet_author_1554,1666
Renascence,buet_author_1558,1667
Shuhana,buet_author_1559,1668
Kiranyaz,buet_author_156,1669
Arnob,buet_author_1560,1670
Hasanul,buet_author_1561,1671
Randomization,buet_author_1565,1672
Drawing,buet_author_1566,1673
Touhidul,buet_author_1569,1674
Zughaier,buet_author_157,1675
Hossain,buet_author_1571,1010
Nafis,buet_author_1573,1676
Sudipta,buet_author_1574,1349
Mozumder,buet_author_1577,1677
Khondokar,buet_author_1578,1260
Shehab,buet_author_158,1678
Das,buet_author_1581,1009
Ullah,buet_author_1582,1679
Laminar,buet_author_1584,1680
Trends,buet_author_1587,1681
Tasnim,buet_author_159,1060
Tarawneh,buet_author_1590,1682
Hassanat,buet_author_1591,1683
Ceyhun,buet_author_1592,1684
Chetverikov,buet_author_1593,1685
Chaman,buet_author_1594,1686
Al-Shamaileh,buet_author_1595,1687
Moohanad,buet_author_1596,1688
Ariful,buet_author_1597,1689
Akther,buet_author_1598,1048
Zahangir,buet_author_1599,1334
Rownok,buet_author_16,1690
Muhammad,buet_author_160,1301
orthogonal,buet_author_1600,1691
Atik,buet_author_1602,1692
Solaiman,buet_author_1609,1693
Samudro,buet_author_161,1694
Sanim,buet_author_1610,1695
Bristi,buet_author_1611,1696
Chowdhury,buet_author_1612,1032
Alvi,buet_author_1613,1697
Arman,buet_author_1614,1698
Arman,buet_author_1614,1698
Sadia,buet_author_1615,1699
Sadia,buet_author_1615,1699
Mohammad,buet_author_1618,1107
Sharmin,buet_author_162,1700
International,buet_author_1620,1601
Technology,buet_author_1623,1701
Internet,buet_author_1624,1702
G,buet_author_1625,1703
G,buet_author_1625,1703
Mainuddin,buet_author_1626,1704
Risul,buet_author_1627,1705
Ishtiaq,buet_author_1628,1706
Bhowmick,buet_author_1629,1707
Zarif-Ul-Alam,buet_author_163,1708
Arefeen,buet_author_1634,1709
Tasnim,buet_author_1637,1060
Rezwana,buet_author_164,1710
Sikder,buet_author_1644,1711
Hasan,buet_author_1647,1052
electronics,buet_author_1648,1712
Kaykobad,buet_author_165,1169
Kabir,buet_author_1651,1131
systems,buet_author_1656,1713
systems,buet_author_1656,1713
security,buet_author_1657,1714
Hossain,buet_author_1660,1010
Muhammad,buet_author_1661,1301
Islam,buet_author_1663,1051
Novice,buet_author_1667,1715
Kamruzzaman,buet_author_1673,1464
Nawajish,buet_author_1674,1716
Sharmin,buet_author_1676,1700
Jacqueline,buet_author_1677,1717
Mhaskar,buet_author_1678,1718
Smyth,buet_author_1679,1719
Obidul,buet_author_168,1720
Nasim,buet_author_1680,1643
Zahidul,buet_author_1681,1721
Hassan,buet_author_1687,1158
Dipto,buet_author_1688,1089
Toufique,buet_author_1689,1722
Ranajee,buet_author_1690,1723
Shahriar,buet_author_1691,1119
Ahsan-Ul,buet_author_1694,1724
Secured,buet_author_1697,1725
Shamsuzzoha,buet_author_17,1726
Khaleda,buet_author_1701,1600
Shorwar,buet_author_1702,1727
Measuring,buet_author_1703,1728
Optimizing,buet_author_1704,1729
Mosharraf,buet_author_1705,1730
Maznur,buet_author_1709,1731
Mohammad,buet_author_1710,1107
Tahsin,buet_author_1711,1413
Suraiya,buet_author_1712,1732
Mohammed,buet_author_1713,1196
Tahsin,buet_author_1715,1413
DCOSS,buet_author_1717,1733
Mohimenul,buet_author_1718,1734
Nafisa,buet_author_1719,1735
Farzia,buet_author_1720,1617
Alam,buet_author_1725,1054
Alam,buet_author_1725,1054
Tairin,buet_author_1726,1736
Ishmam,buet_author_1727,1666
Ishmam,buet_author_1727,1666
Sabique,buet_author_1728,1737
Shithil,buet_author_173,1738
Romeo,buet_author_1734,1739
elderly,buet_author_1736,1740
Afroze,buet_author_1737,1241
Islam,buet_author_1738,1051
Noor,buet_author_1739,1297
Noor,buet_author_1739,1297
Muhammad,buet_author_174,1301
Chakraborty,buet_author_1740,1741
Low-Cost,buet_author_1741,1742
Akter,buet_author_1743,1294
Khan,buet_author_1744,1002
Islam,buet_author_1745,1051
Papry,buet_author_1746,1743
Sharifa,buet_author_1747,1744
Jibon,buet_author_1748,1745
Hussain,buet_author_1749,1130
Navid,buet_author_175,1746
Trajcevski,buet_author_1750,1747
Kashik,buet_author_1751,1748
Values,buet_author_1753,1749
Shibbir,buet_author_1754,1750
Sukarna,buet_author_1757,1751
Ahmed,buet_author_1758,1055
Balaban,buet_author_176,1752
USenSewer:,buet_author_1761,1753
GSM-Arduino,buet_author_1762,1754
Attacks,buet_author_1763,1755
International,buet_author_1765,1601
Quantification,buet_author_1767,1756
Anika,buet_author_1769,1757
Avijit,buet_author_177,1462
Nabila,buet_author_1771,1758
Ahmad,buet_author_1776,1217
Kamal,buet_author_1777,1114
Aminagshu,buet_author_1778,1759
Shahram,buet_author_1779,1760
Mohammad,buet_author_178,1107
Hossain,buet_author_1783,1010
Adaptive,buet_author_1788,1761
Muhammad,buet_author_179,1301
developing,buet_author_1791,1762
Multicore,buet_author_1796,1763
Mursalin,buet_author_18,1764
Rahman,buet_author_180,986
Aliakbarpour,buet_author_1800,1765
Kyung,buet_author_1801,1766
Blais,buet_author_1802,1767
Karahalios,buet_author_1803,1768
Parameswaran,buet_author_1804,1769
IoT,buet_author_1808,1770
likelihood,buet_author_181,1771
Geo-Spatial,buet_author_1810,1772
Islam,buet_author_1819,1051
Malek,buet_author_1820,1773
Nasim,buet_author_1821,1643
Majumder,buet_author_1822,1774
Saeef,buet_author_1823,1775
Marijn,buet_author_1826,1776
Hrishikesh,buet_author_1827,1777
Mohamed,buet_author_1828,1778
Safety,buet_author_1831,1779
Safety,buet_author_1831,1779
Tasmia,buet_author_1832,1780
Sabrina,buet_author_1835,1781
Adnanul,buet_author_184,1782
Tazbinur,buet_author_1842,1783
Mehedee,buet_author_1847,1784
Mohammad,buet_author_1848,1107
Saidul,buet_author_185,1785
Haider,buet_author_1852,1416
Arman,buet_author_1853,1698
Chakrabarty,buet_author_1854,1004
Morshed,buet_author_1855,1275
Maruf,buet_author_1856,1212
Qiuxi,buet_author_1857,1786
Venkatasubramanian,buet_author_1858,1787
RichNote:,buet_author_1863,1788
Shuvasish,buet_author_1865,1789
Frantisek,buet_author_1866,1790
Mahabur,buet_author_1871,1791
Majumdar,buet_author_1872,1504
Hossain,buet_author_1873,1010
Rizwan,buet_author_1874,1792
Mosharraf,buet_author_1875,1730
Hasnath,buet_author_1879,1793
Abdullah,buet_author_1880,1092
Raushan,buet_author_1881,1794
Nawajish,buet_author_1882,1716
Majadi,buet_author_1883,1795
Shaifur,buet_author_1887,1796
Farzana,buet_author_1889,1797
Taslim,buet_author_189,1798
Ferdous,buet_author_1890,1799
Hongning,buet_author_1891,1800
Lunar,buet_author_1897,1801
Kowshic,buet_author_19,1802
Tarik,buet_author_190,1803
small-scale,buet_author_1902,1804
Basak,buet_author_1904,1805
Sen,buet_author_1905,1806
Sen,buet_author_1905,1806
Reza,buet_author_1908,1018
Dev,buet_author_1909,1807
Dev,buet_author_1909,1807
Saiful,buet_author_191,1808
International,buet_author_1911,1601
Muhammad,buet_author_1914,1301
Egemen,buet_author_1916,1809
localization,buet_author_1917,1810
Masfiqur,buet_author_192,1811
Nazmun,buet_author_1922,1812
Tahsina,buet_author_1923,1361
Optimization,buet_author_1928,1813
Kamal,buet_author_193,1114
multi-radio,buet_author_1930,1814
Practical,buet_author_1934,1815
Chowdhury,buet_author_1935,1032
Morshedul,buet_author_1936,1816
Sorwar,buet_author_1937,1817
A.B.M.,buet_author_194,1818
Manasi,buet_author_1940,1819
Samuel,buet_author_1941,1820
Polyzotis,buet_author_1942,1821
Samrose,buet_author_1945,1822
Dipannita,buet_author_1946,1823
Sajid,buet_author_1947,1627
Swenson,buet_author_1948,1824
Orchestrating,buet_author_195,1825
information,buet_author_1950,1826
Violence,buet_author_1956,1827
Shamma,buet_author_1961,1828
Ubiquitous,buet_author_1964,1537
Narman,buet_author_1965,1541
Rasel,buet_author_1966,1152
Nishat,buet_author_197,1829
fast,buet_author_1972,1830
Sazzadur,buet_author_1976,1831
Tousif,buet_author_1977,1832
Abdullah,buet_author_1978,1092
Faisal,buet_author_198,1120
Arpita,buet_author_1981,1337
Shahriar,buet_author_1982,1119
Talukder,buet_author_1984,1142
Sakib,buet_author_1985,1155
Tanmoy,buet_author_1986,1615
Santu,buet_author_1991,1833
Abu-Ghazaleh,buet_author_1992,1834
Itsik,buet_author_1999,1835
Saifur,buet_author_2,1521
Hasan*,buet_author_20,1836
Ruhul,buet_author_201,1837
Mohammad,buet_author_2017,1107
Solaiman,buet_author_2022,1693
Shahriar,buet_author_2023,1119
sensor-enabled,buet_author_2025,1838
international,buet_author_2027,1839
Ramamohanrao,buet_author_2029,1840
Mehnaz,buet_author_2030,1655
International,buet_author_2035,1601
Hussain,buet_author_2037,1130
Tanvir,buet_author_2041,1369
Mashrura,buet_author_2042,1841
Ferdous,buet_author_2043,1799
Masud,buet_author_2048,1455
Choudhury,buet_author_2049,1067
William,buet_author_2050,1842
Hasan,buet_author_2051,1052
Kibria,buet_author_2052,1843
Jawaherul,buet_author_2054,1443
Ivancic,buet_author_2061,1844
Tanay,buet_author_2069,1845
Asad,buet_author_207,1846
Azharul,buet_author_2074,1847
Vision,buet_author_2075,1848
Vision,buet_author_2075,1848
Salekin,buet_author_2076,1849
Raihanul,buet_author_2077,1567
Rahman,buet_author_208,986
Amran,buet_author_2081,1850
Mahjabeen,buet_author_2082,1851
Lubna,buet_author_2083,1852
Rotation,buet_author_2084,1853
Rashidujjaman,buet_author_2086,1854
shubrami,buet_author_2087,1855
Sadman,buet_author_209,1856
Shubrami,buet_author_2093,1857
Choudhury,buet_author_2094,1067
Tanvir,buet_author_2095,1369
Hieu,buet_author_2096,1858
Hieu,buet_author_2096,1858
Tanaeem,buet_author_2097,1859
Rahman,buet_author_21,986
Blackburn,buet_author_2100,1860
Frampton,buet_author_2101,1861
Y.,buet_author_2102,1862
Y.,buet_author_2102,1862
Burgstaller,buet_author_2103,1863
Mesh,buet_author_2108,1864
Mesh,buet_author_2108,1864
Mahathir,buet_author_211,1530
Sugihara,buet_author_2111,1865
Gupta,buet_author_2112,1411
Refsnes,buet_author_2113,1866
Bioinformatics,buet_author_2114,1867
Sammi,buet_author_2116,1868
Snigdha,buet_author_212,1869
Noiseless,buet_author_2121,1870
Kulkarni,buet_author_2123,1871
Raghunathan,buet_author_2124,1872
Hossain,buet_author_213,1010
Sabbir,buet_author_2135,1873
Khosru,buet_author_2136,1874
Hasanuzzaman,buet_author_2137,1875
Salekul,buet_author_214,1876
Masum,buet_author_2146,1473
Fahad,buet_author_2147,1227
Narayan,buet_author_2148,1877
Ridwanur,buet_author_2149,1878
Jamming,buet_author_2157,1879
Zaman,buet_author_216,1220
Arshia,buet_author_2160,1880
Bushra,buet_author_2161,1881
Fatema,buet_author_2162,1415
Ridwan,buet_author_2163,1882
Knowledge,buet_author_2165,1883
Sharmin,buet_author_2166,1700
Hongyan,buet_author_2168,1884
Fatemeh,buet_author_2169,1885
Moshfeq,buet_author_217,1886
Guo-Jun,buet_author_2170,1887
Thomas,buet_author_2171,1888
Biswas,buet_author_2172,1165
Chowdhury,buet_author_2173,1032
M.M.M.,buet_author_2174,1889
Mittal,buet_author_2179,1890
Hettiarachchi,buet_author_218,1891
Khurshid,buet_author_2180,1892
Juen,buet_author_2181,1893
Juen,buet_author_2181,1893
Arefin,buet_author_2182,1614
Caesar,buet_author_2183,1894
Kiyak,buet_author_2184,1895
Anindya,buet_author_2185,1896
Oaul,buet_author_2186,1897
Oaul,buet_author_2186,1897
Rajkumar,buet_author_2187,1898
Afsana,buet_author_219,1354
Lee,buet_author_2193,1198
Lee,buet_author_2193,1198
Palsetia,buet_author_2194,1899
Narayanan,buet_author_2195,1900
Zhang,buet_author_2196,1901
Misra,buet_author_2197,1902
Tonmoy,buet_author_2199,1903
Aryabhatta,buet_author_2200,1904
Mohsin,buet_author_2201,1905
Jawaherul,buet_author_2203,1443
mathbb{R}^3,buet_author_2205,1906
Anupam,buet_author_2209,1907
Khosravi,buet_author_221,1908
Sadiqul,buet_author_2214,1909
Mahmudul,buet_author_2215,1910
Ahmed,buet_author_2216,1055
Islam,buet_author_2217,1051
Zhang,buet_author_2218,1901
Zhang,buet_author_2218,1901
Lu,buet_author_2219,1911
Lu,buet_author_2219,1911
Mohamed,buet_author_222,1778
Maksudul,buet_author_2221,1912
Symposium,buet_author_2222,1913
FLV,buet_author_2228,1914
FLV,buet_author_2228,1914
Arefeen,buet_author_223,1709
Chowdhury,buet_author_2235,1032
International,buet_author_2236,1601
Tabassum,buet_author_224,1105
Pham,buet_author_2240,1041
Raghu,buet_author_2241,1915
Brighten,buet_author_2242,1916
instruction,buet_author_2244,1917
Vindictive,buet_author_2247,1918
stabbing,buet_author_2248,1919
Nutanong,buet_author_2251,1920
quaternary,buet_author_2255,1921
parallel,buet_author_2256,1922
S.M.R.,buet_author_2261,1923
Islam,buet_author_2262,1051
Hassan,buet_author_2263,1158
Roy,buet_author_2264,1003
Roy,buet_author_2264,1003
S.K.,buet_author_2265,1924
S.K.,buet_author_2265,1924
Maniruzzaman,buet_author_2266,1925
Man,buet_author_227,1926
Blair,buet_author_2270,1927
Shahrear,buet_author_2276,1928
Bari,buet_author_2277,1929
Mahbub,buet_author_228,1127
Yeasmin,buet_author_2280,1930
Shashata,buet_author_229,1931
Routing,buet_author_2293,1932
language,buet_author_23,1539
Arpita,buet_author_230,1337
Expo,buet_author_2300,1933
Shahriyar,buet_author_2302,1291
Akramul,buet_author_2305,1934
Mohammad,buet_author_2307,1107
Tanvir,buet_author_2308,1369
Arefin,buet_author_2309,1614
Indranil,buet_author_2310,1935
Nahrstedt,buet_author_2311,1936
David,buet_author_2312,1937
Biswas,buet_author_2313,1165
Md.T.A.,buet_author_2318,1938
Barua,buet_author_2319,1056
Vhaduri,buet_author_2320,1939
Abdullah,buet_author_2323,1092
Hossain,buet_author_2325,1010
Haque,buet_author_2326,1066
Shoja,buet_author_2328,1940
Manning,buet_author_2329,1486
Zahangir,buet_author_233,1334
Ali,buet_author_2331,1122
Decoupled,buet_author_2334,1941
Delegable,buet_author_2335,1942
Rasheed,buet_author_2337,1943
Hossain,buet_author_2338,1010
Hasan,buet_author_2339,1052
Simonetti,buet_author_234,1944
merge,buet_author_2342,1945
merge,buet_author_2342,1945
Hassan,buet_author_2343,1158
Brillantino,buet_author_235,1946
international,buet_author_2357,1839
information,buet_author_2358,1826
Tayler,buet_author_236,1947
Sumana,buet_author_2361,1948
Mohammad,buet_author_2365,1107
Muhammad,buet_author_2368,1301
Tozammel,buet_author_2369,1949
Grainge,buet_author_237,1950
Qing,buet_author_2370,1951
Debessay,buet_author_2371,1952
heterogeneous,buet_author_2373,1953
Kundu,buet_author_2378,1954
Ahmed,buet_author_2379,1055
P,buet_author_238,1955
P,buet_author_238,1955
Shariar,buet_author_2380,1320
Zerin,buet_author_2381,1956
Methods,buet_author_2382,1957
Siribaddana,buet_author_239,1958
Sohan,buet_author_2391,1121
Islam,buet_author_2397,1051
Nouraei,buet_author_240,1959
algorithms,buet_author_2405,1960
multiprocessors,buet_author_2409,1961
Batchelor,buet_author_241,1962
Sultana,buet_author_2412,1153
Karim,buet_author_2413,1242
Mashfiqui,buet_author_2417,1963
Mancuzo,buet_author_242,1964
Dev,buet_author_2421,1807
Dev,buet_author_2421,1807
Kundu,buet_author_2422,1954
Barua,buet_author_2428,1056
Holloway,buet_author_243,1965
international,buet_author_2431,1839
information,buet_author_2432,1826
domains,buet_author_2434,1966
domains,buet_author_2434,1966
Levine,buet_author_2435,1967
Holloway,buet_author_244,1965
interactive,buet_author_2441,1968
Training,buet_author_2443,1969
Mouchard,buet_author_2444,1970
Voracek,buet_author_2445,1971
Chan,buet_author_2448,1972
Michalakopoulos,buet_author_2449,1973
Faisal,buet_author_245,1120
Kubica,buet_author_2452,1974
Optimal,buet_author_2453,1975
queries,buet_author_2454,1976
Programming,buet_author_2455,1977
Rytter,buet_author_2456,1978
Shriraman,buet_author_2457,1979
Spear,buet_author_2458,1980
Hemayet,buet_author_2459,1981
Bassam,buet_author_246,1982
Chowdhury,buet_author_2462,1032
trees,buet_author_2465,1983
trees,buet_author_2465,1983
series-parallel,buet_author_2466,1984
Yusuf,buet_author_2469,1985
Mowafa,buet_author_247,1986
Murshed,buet_author_2470,1465
Hoque,buet_author_2471,1115
S.M.I.,buet_author_2472,1987
Zubair,buet_author_248,1988
