Author Name,Author ID
Arani Shawkat Mauree,nsu_author_1324
Galib Md. Azraf Nijhum,nsu_author_1325
Redwanul Karim,nsu_author_1326
K.M. Faizullah Fuhad,nsu_author_1327
Jannat Ferdousey Tuba,nsu_author_1328
Md. Rabiul Ali Sarker,nsu_author_1329
Badiuzzaman Pranto,nsu_author_1330
Sk. Maliha Mehnaz,nsu_author_1331
Esha Bintee Mahid,nsu_author_1332
Imran Mahmud Sadman,nsu_author_1333
Ahsanur Rahman,nsu_author_1334
Mikhail Skorikov,nsu_author_1335
Sadman Hossain Ridoy,nsu_author_1336
Md. Saif Khan,nsu_author_1337
K M Faizullah Fuhad,nsu_author_1338
A K M Shahariar Azad Rabby,nsu_author_1339
Nazmul Hasan,nsu_author_1340
Jebun Nahar,nsu_author_1341
Mirza Belal Ahmed,nsu_author_1342
Shazzad Sakim Sourav,nsu_author_1343
Ezab Quader,nsu_author_1344
Arafat Hossain,nsu_author_1345
Aimon Rahman,nsu_author_1346
Joseph Paul Cohen,nsu_author_1347
Mehran Chowdhury,nsu_author_1348
Md. Hasibur Rahman Khan,nsu_author_1349
Md. Nuruzzaman Pranto,nsu_author_1350
Abu Hasnat Abdullah,nsu_author_1351
Shayekh Mohiuddin Ahmed Navid,nsu_author_1352
Umme Kulsum Ritu,nsu_author_1353
Nabiul Hoque Khandakar,nsu_author_1354
Ishrat Jahan Ananya,nsu_author_1355
Sk Maliha Mehnaz,nsu_author_1356
Syed Maruful Huq,nsu_author_1357
Muhammad Abrar Hussain,nsu_author_1358
Mahfujur Rhaman Khan,nsu_author_1359
Mohammad Kaosain Akbar,nsu_author_1360
Taniya Nashin,nsu_author_1361
Shafayat Bin Shabbir Mugdha,nsu_author_1362
Sayeda Muntaha Ferdous,nsu_author_1363
Marian Binte Mohammed,nsu_author_1364
Lubaba Salsabil,nsu_author_1365
Sabrina Sultana Tanaaz,nsu_author_1366
Mahir Shahriar,nsu_author_1367
Mohammed Sarfaraz Gani Adnan,nsu_author_1368
Md Salman Rahman,nsu_author_1369
Bayes Ahmed,nsu_author_1370
Md. Fazleh Rabbi,nsu_author_1371
RB Mahbub,nsu_author_1372
RM Rahman,nsu_author_1373
Safin Mahmud,nsu_author_1374
M. M. Lutfe Elahi,nsu_author_1375
Mohammad Sujauddin,nsu_author_1376
Matiur Rahman,nsu_author_1377
Anirudha Paul,nsu_author_1378
Asiful Haque Latif,nsu_author_1379
Foysal Amin Adnan,nsu_author_1380
NSM Rezaur Rahman,nsu_author_1381
MAA Chowdhury,nsu_author_1382
A Firoze,nsu_author_1383
Karim Redwanul,nsu_author_1384
Islam M.A.,nsu_author_1385
Muhiminul Simanto,nsu_author_1386
Sazid Rahman,nsu_author_1387
Chowdhury Saif Ahmed,nsu_author_1388
Roy Kalyan,nsu_author_1389
Al Neon Adnan,nsu_author_1390
Hasan Md. Sajid,nsu_author_1391
Firoze Adnan,nsu_author_1392
Rahman Rashedur M.,nsu_author_1393
Deb Tonmoay,nsu_author_1394
Ali,nsu_author_1395
Mohammad Zariff Ahsham,nsu_author_1396
Bhowmik Sanchita,nsu_author_1397
Firoze Adnan. Ahmed Syed Shahir,nsu_author_1398
Tahmeed Muhammad Abeer Rahman N.S.M. Rezaur,nsu_author_1399
Rahman Rashedur M,nsu_author_1400
Taoseef Ishtiak,nsu_author_1401
Sajid Ahmed,nsu_author_1402
Mehreen Hossain Anila,nsu_author_1403
Shamima Haque Priya,nsu_author_1404
Zannatul Ferdous,nsu_author_1405
Turzo Ahsan Sami,nsu_author_1406
Taskin Fatema,nsu_author_1407
Alif Elahi Khan,nsu_author_1408
Mithi Shams,nsu_author_1409
Md Golam Saklain Hossain,nsu_author_1410
Umme Habiba Maliha,nsu_author_1411
Syeda Benazir Hossain,nsu_author_1412
Samsul Arefin Riffat,nsu_author_1413
Shakhawat Hossain Mahi,nsu_author_1414
Md. Riftabin Kabir,nsu_author_1415
Nazmus Sakib Borson,nsu_author_1416
Md. Sazzad Hossain,nsu_author_1417
Kawcher Ahmed,nsu_author_1418
Tasmia Rahman Shahidi,nsu_author_1419
Syed Md. Irfanul Alam,nsu_author_1420
Pias Paul,nsu_author_1421
Moh Anwar-Ul-Azim Bhuiya,nsu_author_1422
Md Ayat Ullah,nsu_author_1423
Molla Nazmus Saqib,nsu_author_1424
Moh. Anwar-Ul-Azim Bhuiya,nsu_author_1425
Md. Ayat Ullah,nsu_author_1426
Tanzil Shahria ; Kimia Tuz Zaman ; Sabrina Rabbi ; Mohammad Monirujjaman Khan,nsu_author_1427
Asif Ahmed Neloy,nsu_author_1428
Md. Monzurul Islam,nsu_author_1429
Md. Julhas Hossain,nsu_author_1430
Zunayeed Bin Zahir,nsu_author_1431
Shahed Khan,nsu_author_1432
Shakil Ahmed Sumon,nsu_author_1433
Joydip Chowdhury,nsu_author_1434
Sujit Debnath,nsu_author_1435
Aziz Arman,nsu_author_1436
Fahmina Nur Salma,nsu_author_1437
Arifur Rahman Sagar,nsu_author_1438
Sadik Al Saim,nsu_author_1439
A.S.M. Ittehad and Hasan U. Zaman,nsu_author_1440
A Z M Shamsuddin,nsu_author_1441
Turzo Ahsan,nsu_author_1442
Ifrat Rahman,nsu_author_1443
Tamanna Islam Lima,nsu_author_1444
Rian Siddika,nsu_author_1445
Shimul Hassan,nsu_author_1446
Nusrat Jahan Farin,nsu_author_1447
Md. Nur Ahsan Ali Rimon,nsu_author_1448
Mohammad Shorif Uddin,nsu_author_1449
Asif Hassan,nsu_author_1450
Mohammad Rashedul Amin,nsu_author_1451
Abul Kalam Al Azad,nsu_author_1452
Md Shopon,nsu_author_1453
Md Anowarul Abedin,nsu_author_1454
Sifat Momen and Nafees Mansoor,nsu_author_1455
Lamia Rahman,nsu_author_1456
Abul Kalam Al-Azad,nsu_author_1457
A. Kamal,nsu_author_1458
Bruce Poon,nsu_author_1459
M. Amirul Islam,nsu_author_1460
M. Rasheduzzaman,nsu_author_1461
Syed Mahdi Azam,nsu_author_1462
Wahidul Ahad,nsu_author_1463
Mohammad Faisal,nsu_author_1464
Antonina Kolokolova,nsu_author_1465
Dan Brake,nsu_author_1466
Kazi Tanjila Tabassum,nsu_author_1467
A. Roberts-South,nsu_author_1468
M. Jog,nsu_author_1469
M. R. El-Sakka,nsu_author_1470
R. Yasir,nsu_author_1471
M. A. Syrus,nsu_author_1472
M. S. Q. Z. Nine,nsu_author_1473
N. Ahmed,nsu_author_1474
Nawrin Islam Natasha,nsu_author_1475
Wahida Taskin Bhuiyan,nsu_author_1476
M. A. Razzak,nsu_author_1477
Khondekar Mahabub Akram,nsu_author_1478
Md. S. Q. Zulkar Nine,nsu_author_1479
Md. Abul Kalam Azad,nsu_author_1480
Sheikh Muhammad,nsu_author_1481
A. H. M. Ullah,nsu_author_1482
Khaled Mahmud,nsu_author_1483
Mahbubul Alam Joarder,nsu_author_1484
Reza Olfati-Saber,nsu_author_1485
Md. Anowarul Abedin,nsu_author_1486
Md. Al Arman,nsu_author_1487
Prof. Dr. M.A. Mottalib,nsu_author_1488
Mohammad Rezwanul Huq,nsu_author_1489
M. Shadab Mashuk,nsu_author_1490
M. Arif Majid,nsu_author_1491
Naimul Basher,nsu_author_1492
Sifat Momen and Amanda J.C. Sharkey,nsu_author_1493
Amanda J.C. Sharkey,nsu_author_1494
A. Rahman and M. R. Islam,nsu_author_1495
Bala P. Amavasai,nsu_author_1496
M.N.H. Siddique,nsu_author_1497
Golam Kibria Anik,nsu_author_1498
Azizul Hakim Tareq,nsu_author_1499
Mohammad Ashraful Haque Abir,nsu_author_1500
Md. Hasibul Islam,nsu_author_1501
Abir Tarique Hridoy,nsu_author_1502
Tahmidur Rahman,nsu_author_1503
Ahmed Ishmum Rashique and Mohammad Monirujjaman Khan,nsu_author_1504
Anand Singh Rajawat,nsu_author_1505
Pradeep Bedi,nsu_author_1506
S.B. Goyal,nsu_author_1507
Piyush Kumar Shukla SA,nsu_author_1508
Atef Zaguia,nsu_author_1509
Aakriti Jain and  Mohammad Monirujjaman Khan,nsu_author_1510
Manoj R SA,nsu_author_1511
Sandeep Joshi,nsu_author_1512
Utkarsh Dabholkar,nsu_author_1513
Ganesh Prakash Panicker,nsu_author_1514
Kevin Peter Kuriakose,nsu_author_1515
ATEF ZAGUIA and Mohammad Monirujjaman Khan,nsu_author_1516
Mumtahina Huda Mahi,nsu_author_1517
Tasnim Tarannoom,nsu_author_1518
Md. Anisul Islam,nsu_author_1519
Hasan,nsu_author_1520
W.U.,nsu_author_1521
Sultan Khaja,nsu_author_1522
Khan,nsu_author_1523
M.M.,nsu_author_1524
Fayezah Anjum ; Abu Saleh Mohammed Shoaib ; Abdullah Ibne Hossain ; Mohammad Monirujjaman Khan,nsu_author_1525
Md. Mahfuzur Rahman and Peter Graham,nsu_author_1526
Tanveer Reza ; Sarah Binta Alam Shoilee ; Sirajum Munira Akhand ; Mohammad Monirujjaman Khan,nsu_author_1527
Md. S. Q. Zulkernine,nsu_author_1528
Mohammd Raihan Mahmud,nsu_author_1529
Narzu Tarannum,nsu_author_1530
Ashiqur M Rahman,nsu_author_1531
Ruppa Thulasiram,nsu_author_1532
Md. Ehtesham Ul Hossain Khan,nsu_author_1533
Nowshin Anjum,nsu_author_1534
Fouzia Arida,nsu_author_1535
Haque,nsu_author_1536
K. Barker,nsu_author_1537
and R. Alhajj,nsu_author_1538
K. Barker and R. Alhajj,nsu_author_1539
Abdur Razzaque,nsu_author_1540
Kenneth NSAFOA-YEBOAH,nsu_author_1541
Eric Tchao,nsu_author_1542
Bright Yeboah-Akowuah,nsu_author_1543
Benjamin Kommey,nsu_author_1544
Andrew Selasi Agbemenu,nsu_author_1545
Eliel Keelson,nsu_author_1546
Raisha Nazmul,nsu_author_1547
F. A. Hossain,nsu_author_1548
Md Ibrahim Khalil,nsu_author_1549
Arshad M. Chowdhury,nsu_author_1550
and Gee-Kung Chang,nsu_author_1551
A. K.M Monsurul Alam,nsu_author_1552
Parvez,nsu_author_1553
S.M,nsu_author_1554
M.I. Khalil,nsu_author_1555
AM Chowdhury,nsu_author_1556
GK Chang,nsu_author_1557
M.M.H Adib,nsu_author_1558
A.M Chowdhury,nsu_author_1559
M.S. Faruk,nsu_author_1560
Gee-Kung Chang,nsu_author_1561
M.M Hossain Adib,nsu_author_1562
A.M. Chowdhury,nsu_author_1563
D. Mithun,nsu_author_1564
S. Saha,nsu_author_1565
M.Z Kamal,nsu_author_1566
Md. Azizur Rahman,nsu_author_1567
Akram Alomainy and Clive Parini,nsu_author_1568
M.M.H. Adib,nsu_author_1569
A.A. Amin,nsu_author_1570
T.U. Mullick,nsu_author_1571
Akram Alomainy,nsu_author_1572
and Yang Hao,nsu_author_1573
